Entry	Reviewed	Protein names	Gene Names	Organism	Length	Gene Ontology (GO)	Gene Ontology (biological process)	Gene Ontology (cellular component)	Gene Ontology (molecular function)	Gene Ontology IDs
P0ABR9	reviewed	2,3-dihydroxyphenylpropionate/2,3-dihydroxicinnamic acid 1,2-dioxygenase (EC 1.13.11.16) (3-carboxyethylcatechol 2,3-dioxygenase)	mhpB b0348 JW0339	Escherichia coli (strain K12)	314	3-carboxyethylcatechol 2,3-dioxygenase activity [GO:0047070]; ferrous iron binding [GO:0008198]; 3-(3-hydroxy)phenylpropionate catabolic process [GO:0019622]; 3-phenylpropionate catabolic process [GO:0019380]; phenylpropanoid catabolic process [GO:0046271]	3-(3-hydroxy)phenylpropionate catabolic process [GO:0019622]; 3-phenylpropionate catabolic process [GO:0019380]; phenylpropanoid catabolic process [GO:0046271]		3-carboxyethylcatechol 2,3-dioxygenase activity [GO:0047070]; ferrous iron binding [GO:0008198]	GO:0008198; GO:0019380; GO:0019622; GO:0046271; GO:0047070
P0ABS1	reviewed	RNA polymerase-binding transcription factor DksA (DnaK suppressor protein)	dksA b0145 JW0141	Escherichia coli (strain K12)	151	cytoplasm [GO:0005737]; cytosol [GO:0005829]; guanosine tetraphosphate binding [GO:0097216]; zinc ion binding [GO:0008270]; double-strand break repair [GO:0006302]; regulation of DNA-templated transcription [GO:0006355]	double-strand break repair [GO:0006302]; regulation of DNA-templated transcription [GO:0006355]	cytoplasm [GO:0005737]; cytosol [GO:0005829]	guanosine tetraphosphate binding [GO:0097216]; zinc ion binding [GO:0008270]	GO:0005737; GO:0005829; GO:0006302; GO:0006355; GO:0008270; GO:0097216
P0ABS5	reviewed	DNA primase (EC 2.7.7.101)	dnaG dnaP parB b3066 JW3038	Escherichia coli (strain K12)	581	cytoplasm [GO:0005737]; DNA-directed RNA polymerase complex [GO:0000428]; DnaB-DnaG complex [GO:1990156]; primosome complex [GO:1990077]; replisome [GO:0030894]; DNA binding [GO:0003677]; DNA-directed RNA polymerase activity [GO:0003899]; zinc ion binding [GO:0008270]; DNA replication, synthesis of primer [GO:0006269]; replication fork processing [GO:0031297]	DNA replication, synthesis of primer [GO:0006269]; replication fork processing [GO:0031297]	cytoplasm [GO:0005737]; DNA-directed RNA polymerase complex [GO:0000428]; DnaB-DnaG complex [GO:1990156]; primosome complex [GO:1990077]; replisome [GO:0030894]	DNA binding [GO:0003677]; DNA-directed RNA polymerase activity [GO:0003899]; zinc ion binding [GO:0008270]	GO:0000428; GO:0003677; GO:0003899; GO:0005737; GO:0006269; GO:0008270; GO:0030894; GO:0031297; GO:1990077; GO:1990156
P0ABS8	reviewed	DNA polymerase III subunit theta (EC 2.7.7.7)	holE b1842 JW1831	Escherichia coli (strain K12)	76	cytosol [GO:0005829]; DNA polymerase III complex [GO:0009360]; DNA polymerase III, core complex [GO:0044776]; replisome [GO:0030894]; DNA binding [GO:0003677]; DNA-directed DNA polymerase activity [GO:0003887]; DNA-templated DNA replication [GO:0006261]; lagging strand elongation [GO:0006273]; leading strand elongation [GO:0006272]	DNA-templated DNA replication [GO:0006261]; lagging strand elongation [GO:0006273]; leading strand elongation [GO:0006272]	cytosol [GO:0005829]; DNA polymerase III complex [GO:0009360]; DNA polymerase III, core complex [GO:0044776]; replisome [GO:0030894]	DNA binding [GO:0003677]; DNA-directed DNA polymerase activity [GO:0003887]	GO:0003677; GO:0003887; GO:0005829; GO:0006261; GO:0006272; GO:0006273; GO:0009360; GO:0030894; GO:0044776
P0ABT2	reviewed	DNA protection during starvation protein (EC 1.16.-.-)	dps pexB vtm b0812 JW0797	Escherichia coli (strain K12)	167	cytoplasm [GO:0005737]; DnaA-Dps complex [GO:1990084]; membrane [GO:0016020]; nucleoid [GO:0009295]; DNA binding [GO:0003677]; ferric iron binding [GO:0008199]; identical protein binding [GO:0042802]; oxidoreductase activity, acting on metal ions [GO:0016722]; chromosome condensation [GO:0030261]; intracellular iron ion homeostasis [GO:0006879]; negative regulation of DNA-templated DNA replication initiation [GO:0032297]; response to starvation [GO:0042594]; response to stress [GO:0006950]	chromosome condensation [GO:0030261]; intracellular iron ion homeostasis [GO:0006879]; negative regulation of DNA-templated DNA replication initiation [GO:0032297]; response to starvation [GO:0042594]; response to stress [GO:0006950]	cytoplasm [GO:0005737]; DnaA-Dps complex [GO:1990084]; membrane [GO:0016020]; nucleoid [GO:0009295]	DNA binding [GO:0003677]; ferric iron binding [GO:0008199]; identical protein binding [GO:0042802]; oxidoreductase activity, acting on metal ions [GO:0016722]	GO:0003677; GO:0005737; GO:0006879; GO:0006950; GO:0008199; GO:0009295; GO:0016020; GO:0016722; GO:0030261; GO:0032297; GO:0042594; GO:0042802; GO:1990084
P0ABU0	reviewed	1,4-dihydroxy-2-naphthoyl-CoA synthase (DHNA-CoA synthase) (EC 4.1.3.36)	menB b2262 JW2257	Escherichia coli (strain K12)	285	cytosol [GO:0005829]; 1,4-dihydroxy-2-naphthoyl-CoA synthase activity [GO:0008935]; bicarbonate binding [GO:0071890]; menaquinone biosynthetic process [GO:0009234]	menaquinone biosynthetic process [GO:0009234]	cytosol [GO:0005829]	1,4-dihydroxy-2-naphthoyl-CoA synthase activity [GO:0008935]; bicarbonate binding [GO:0071890]	GO:0005829; GO:0008935; GO:0009234; GO:0071890
P0ABU7	reviewed	Biopolymer transport protein ExbB	exbB b3006 JW2974	Escherichia coli (strain K12)	244	cell outer membrane [GO:0009279]; membrane [GO:0016020]; plasma membrane [GO:0005886]; plasma membrane protein complex [GO:0098797]; transmembrane transporter complex [GO:1902495]; energy transducer activity [GO:0031992]; identical protein binding [GO:0042802]; transmembrane transporter activity [GO:0022857]; bacteriocin transport [GO:0043213]; cobalamin transport [GO:0015889]; ferrichrome import into cell [GO:0042928]; intracellular iron ion homeostasis [GO:0006879]; intracellular monoatomic cation homeostasis [GO:0030003]; protein import [GO:0017038]; protein stabilization [GO:0050821]	bacteriocin transport [GO:0043213]; cobalamin transport [GO:0015889]; ferrichrome import into cell [GO:0042928]; intracellular iron ion homeostasis [GO:0006879]; intracellular monoatomic cation homeostasis [GO:0030003]; protein import [GO:0017038]; protein stabilization [GO:0050821]	cell outer membrane [GO:0009279]; membrane [GO:0016020]; plasma membrane [GO:0005886]; plasma membrane protein complex [GO:0098797]; transmembrane transporter complex [GO:1902495]	energy transducer activity [GO:0031992]; identical protein binding [GO:0042802]; transmembrane transporter activity [GO:0022857]	GO:0005886; GO:0006879; GO:0009279; GO:0015889; GO:0016020; GO:0017038; GO:0022857; GO:0030003; GO:0031992; GO:0042802; GO:0042928; GO:0043213; GO:0050821; GO:0098797; GO:1902495
P0ABU9	reviewed	Tol-Pal system protein TolQ	tolQ fii b0737 JW0727	Escherichia coli (strain K12)	230	cell division site [GO:0032153]; cell envelope [GO:0030313]; membrane [GO:0016020]; plasma membrane [GO:0005886]; bacteriocin transport [GO:0043213]; cell division [GO:0051301]; cell septum assembly [GO:0090529]; protein import [GO:0017038]; regulation of membrane invagination [GO:1905153]	bacteriocin transport [GO:0043213]; cell division [GO:0051301]; cell septum assembly [GO:0090529]; protein import [GO:0017038]; regulation of membrane invagination [GO:1905153]	cell division site [GO:0032153]; cell envelope [GO:0030313]; membrane [GO:0016020]; plasma membrane [GO:0005886]		GO:0005886; GO:0016020; GO:0017038; GO:0030313; GO:0032153; GO:0043213; GO:0051301; GO:0090529; GO:1905153
P0ABV6	reviewed	Tol-Pal system protein TolR	tolR b0738 JW0728	Escherichia coli (strain K12)	142	cell division site [GO:0032153]; membrane [GO:0016020]; plasma membrane [GO:0005886]; transmembrane transporter activity [GO:0022857]; bacteriocin transport [GO:0043213]; cell division [GO:0051301]; cell septum assembly [GO:0090529]; protein transport [GO:0015031]; regulation of membrane invagination [GO:1905153]	bacteriocin transport [GO:0043213]; cell division [GO:0051301]; cell septum assembly [GO:0090529]; protein transport [GO:0015031]; regulation of membrane invagination [GO:1905153]	cell division site [GO:0032153]; membrane [GO:0016020]; plasma membrane [GO:0005886]	transmembrane transporter activity [GO:0022857]	GO:0005886; GO:0015031; GO:0016020; GO:0022857; GO:0032153; GO:0043213; GO:0051301; GO:0090529; GO:1905153
P0ABY7	reviewed	Flagellar transcriptional regulator FlhC	flhC flaI b1891 JW1880	Escherichia coli (strain K12)	192	cytoplasm [GO:0005737]; transcription regulator complex [GO:0005667]; DNA binding [GO:0003677]; zinc ion binding [GO:0008270]; bacterial-type flagellum organization [GO:0044781]; DNA-templated transcription [GO:0006351]; positive regulation of bacterial-type flagellum assembly [GO:1902210]; positive regulation of DNA-templated transcription [GO:0045893]	bacterial-type flagellum organization [GO:0044781]; DNA-templated transcription [GO:0006351]; positive regulation of bacterial-type flagellum assembly [GO:1902210]; positive regulation of DNA-templated transcription [GO:0045893]	cytoplasm [GO:0005737]; transcription regulator complex [GO:0005667]	DNA binding [GO:0003677]; zinc ion binding [GO:0008270]	GO:0003677; GO:0005667; GO:0005737; GO:0006351; GO:0008270; GO:0044781; GO:0045893; GO:1902210
P0ABZ6	reviewed	Chaperone SurA (Peptidyl-prolyl cis-trans isomerase SurA) (PPIase SurA) (EC 5.2.1.8) (Rotamase SurA) (Survival protein A)	surA b0053 JW0052	Escherichia coli (strain K12)	428	outer membrane-bounded periplasmic space [GO:0030288]; peptide binding [GO:0042277]; peptidyl-prolyl cis-trans isomerase activity [GO:0003755]; unfolded protein binding [GO:0051082]; chaperone-mediated protein folding [GO:0061077]; Gram-negative-bacterium-type cell outer membrane assembly [GO:0043165]; maintenance of stationary phase [GO:0060274]; maintenance of unfolded protein [GO:0036506]; protein folding [GO:0006457]; protein stabilization [GO:0050821]	chaperone-mediated protein folding [GO:0061077]; Gram-negative-bacterium-type cell outer membrane assembly [GO:0043165]; maintenance of stationary phase [GO:0060274]; maintenance of unfolded protein [GO:0036506]; protein folding [GO:0006457]; protein stabilization [GO:0050821]	outer membrane-bounded periplasmic space [GO:0030288]	peptide binding [GO:0042277]; peptidyl-prolyl cis-trans isomerase activity [GO:0003755]; unfolded protein binding [GO:0051082]	GO:0003755; GO:0006457; GO:0030288; GO:0036506; GO:0042277; GO:0043165; GO:0050821; GO:0051082; GO:0060274; GO:0061077
P0AC00	reviewed	Fructoselysine 6-phosphate deglycase (EC 3.5.-.-)	frlB yhfN b3371 JW5700	Escherichia coli (strain K12)	340	carbohydrate derivative binding [GO:0097367]; glutamine-fructose-6-phosphate transaminase (isomerizing) activity [GO:0004360]; hydro-lyase activity [GO:0016836]; hydrolase activity [GO:0016787]; identical protein binding [GO:0042802]; fructose 6-phosphate metabolic process [GO:0006002]; protein N-linked glycosylation [GO:0006487]; UDP-N-acetylglucosamine metabolic process [GO:0006047]	fructose 6-phosphate metabolic process [GO:0006002]; protein N-linked glycosylation [GO:0006487]; UDP-N-acetylglucosamine metabolic process [GO:0006047]		carbohydrate derivative binding [GO:0097367]; glutamine-fructose-6-phosphate transaminase (isomerizing) activity [GO:0004360]; hydro-lyase activity [GO:0016836]; hydrolase activity [GO:0016787]; identical protein binding [GO:0042802]	GO:0004360; GO:0006002; GO:0006047; GO:0006487; GO:0016787; GO:0016836; GO:0042802; GO:0097367
P0AC13	reviewed	Dihydropteroate synthase (DHPS) (EC 2.5.1.15) (Dihydropteroate pyrophosphorylase)	folP dhpS b3177 JW3144	Escherichia coli (strain K12)	282	cytoplasm [GO:0005737]; cytosol [GO:0005829]; dihydropteroate synthase activity [GO:0004156]; metal ion binding [GO:0046872]; folic acid biosynthetic process [GO:0046656]; response to xenobiotic stimulus [GO:0009410]; tetrahydrofolate biosynthetic process [GO:0046654]	folic acid biosynthetic process [GO:0046656]; response to xenobiotic stimulus [GO:0009410]; tetrahydrofolate biosynthetic process [GO:0046654]	cytoplasm [GO:0005737]; cytosol [GO:0005829]	dihydropteroate synthase activity [GO:0004156]; metal ion binding [GO:0046872]	GO:0004156; GO:0005737; GO:0005829; GO:0009410; GO:0046654; GO:0046656; GO:0046872
P0AC19	reviewed	Dihydroneopterin triphosphate 2'-epimerase (EC 5.1.99.7) (D-erythro-7,8-dihydroneopterin triphosphate epimerase)	folX b2303 JW2300	Escherichia coli (strain K12)	120	cytoplasm [GO:0005737]; cytosol [GO:0005829]; dihydroneopterin aldolase activity [GO:0004150]; dihydroneopterin triphosphate 2'-epimerase activity [GO:0008719]; identical protein binding [GO:0042802]; folic acid-containing compound metabolic process [GO:0006760]; pteridine-containing compound biosynthetic process [GO:0042559]	folic acid-containing compound metabolic process [GO:0006760]; pteridine-containing compound biosynthetic process [GO:0042559]	cytoplasm [GO:0005737]; cytosol [GO:0005829]	dihydroneopterin aldolase activity [GO:0004150]; dihydroneopterin triphosphate 2'-epimerase activity [GO:0008719]; identical protein binding [GO:0042802]	GO:0004150; GO:0005737; GO:0005829; GO:0006760; GO:0008719; GO:0042559; GO:0042802
P0AC38	reviewed	Aspartate ammonia-lyase (Aspartase) (EC 4.3.1.1)	aspA b4139 JW4099	Escherichia coli (strain K12)	478	cytosol [GO:0005829]; membrane [GO:0016020]; aspartate ammonia-lyase activity [GO:0008797]; identical protein binding [GO:0042802]; aspartate catabolic process [GO:0006533]; aspartate metabolic process [GO:0006531]; glutamate catabolic process [GO:0006538]; nitrogen utilization [GO:0019740]; protein homotetramerization [GO:0051289]; tricarboxylic acid cycle [GO:0006099]	aspartate catabolic process [GO:0006533]; aspartate metabolic process [GO:0006531]; glutamate catabolic process [GO:0006538]; nitrogen utilization [GO:0019740]; protein homotetramerization [GO:0051289]; tricarboxylic acid cycle [GO:0006099]	cytosol [GO:0005829]; membrane [GO:0016020]	aspartate ammonia-lyase activity [GO:0008797]; identical protein binding [GO:0042802]	GO:0005829; GO:0006099; GO:0006531; GO:0006533; GO:0006538; GO:0008797; GO:0016020; GO:0019740; GO:0042802; GO:0051289
P0AC41	reviewed	Succinate dehydrogenase flavoprotein subunit (EC 1.3.5.1)	sdhA b0723 JW0713	Escherichia coli (strain K12)	588	membrane [GO:0016020]; plasma membrane [GO:0005886]; respiratory chain complex II (succinate dehydrogenase) [GO:0045273]; electron transfer activity [GO:0009055]; flavin adenine dinucleotide binding [GO:0050660]; succinate dehydrogenase (quinone) activity [GO:0008177]; succinate dehydrogenase activity [GO:0000104]; aerobic electron transport chain [GO:0019646]; aerobic respiration [GO:0009060]; anaerobic respiration [GO:0009061]; tricarboxylic acid cycle [GO:0006099]	aerobic electron transport chain [GO:0019646]; aerobic respiration [GO:0009060]; anaerobic respiration [GO:0009061]; tricarboxylic acid cycle [GO:0006099]	membrane [GO:0016020]; plasma membrane [GO:0005886]; respiratory chain complex II (succinate dehydrogenase) [GO:0045273]	electron transfer activity [GO:0009055]; flavin adenine dinucleotide binding [GO:0050660]; succinate dehydrogenase (quinone) activity [GO:0008177]; succinate dehydrogenase activity [GO:0000104]	GO:0000104; GO:0005886; GO:0006099; GO:0008177; GO:0009055; GO:0009060; GO:0009061; GO:0016020; GO:0019646; GO:0045273; GO:0050660
P0AC53	reviewed	Glucose-6-phosphate 1-dehydrogenase (G6PD) (EC 1.1.1.49) [Cleaved into: Extracellular death factor (EDF)]	zwf b1852 JW1841	Escherichia coli (strain K12)	491	cytosol [GO:0005829]; glucose-6-phosphate dehydrogenase activity [GO:0004345]; identical protein binding [GO:0042802]; NADP binding [GO:0050661]; glucose metabolic process [GO:0006006]; pentose-phosphate shunt [GO:0006098]; pentose-phosphate shunt, oxidative branch [GO:0009051]; quorum sensing [GO:0009372]	glucose metabolic process [GO:0006006]; pentose-phosphate shunt [GO:0006098]; pentose-phosphate shunt, oxidative branch [GO:0009051]; quorum sensing [GO:0009372]	cytosol [GO:0005829]	glucose-6-phosphate dehydrogenase activity [GO:0004345]; identical protein binding [GO:0042802]; NADP binding [GO:0050661]	GO:0004345; GO:0005829; GO:0006006; GO:0006098; GO:0009051; GO:0009372; GO:0042802; GO:0050661
P0AC75	reviewed	3-deoxy-D-manno-octulosonic acid transferase (Kdo transferase) (EC 2.4.99.12) (EC 2.4.99.13) (Bifunctional Kdo transferase) (Kdo-lipid IV(A) 3-deoxy-D-manno-octulosonic acid transferase) (Lipid IV(A) 3-deoxy-D-manno-octulosonic acid transferase)	waaA kdtA b3633 JW3608	Escherichia coli (strain K12)	425	membrane [GO:0016020]; plasma membrane [GO:0005886]; Kdo transferase activity [GO:0043842]; transferase activity [GO:0016740]; Kdo2-lipid A biosynthetic process [GO:0036104]; lipid A biosynthetic process [GO:0009245]; lipopolysaccharide core region biosynthetic process [GO:0009244]	Kdo2-lipid A biosynthetic process [GO:0036104]; lipid A biosynthetic process [GO:0009245]; lipopolysaccharide core region biosynthetic process [GO:0009244]	membrane [GO:0016020]; plasma membrane [GO:0005886]	Kdo transferase activity [GO:0043842]; transferase activity [GO:0016740]	GO:0005886; GO:0009244; GO:0009245; GO:0016020; GO:0016740; GO:0036104; GO:0043842
P0AC78	reviewed	Undecaprenyl-phosphate alpha-N-acetylglucosaminyl 1-phosphate transferase (EC 2.7.8.33) (UDP-GlcNAc:undecaprenyl-phosphate GlcNAc-1-phosphate transferase) (Undecaprenyl-phosphate GlcNAc-1-phosphate transferase)	wecA rfe b3784 JW3758	Escherichia coli (strain K12)	367	Gram-negative-bacterium-type cell wall [GO:0009276]; membrane [GO:0016020]; plasma membrane [GO:0005886]; glycosyltransferase activity [GO:0016757]; identical protein binding [GO:0042802]; magnesium ion binding [GO:0000287]; manganese ion binding [GO:0030145]; phospho-N-acetylmuramoyl-pentapeptide-transferase activity [GO:0008963]; phosphotransferase activity, for other substituted phosphate groups [GO:0016780]; UDP-N-acetylglucosamine-undecaprenyl-phosphate N-acetylglucosaminephosphotransferase activity [GO:0036380]; cell wall macromolecule biosynthetic process [GO:0044038]; cell wall organization [GO:0071555]; enterobacterial common antigen biosynthetic process [GO:0009246]; lipopolysaccharide biosynthetic process [GO:0009103]; O antigen biosynthetic process [GO:0009243]	cell wall macromolecule biosynthetic process [GO:0044038]; cell wall organization [GO:0071555]; enterobacterial common antigen biosynthetic process [GO:0009246]; lipopolysaccharide biosynthetic process [GO:0009103]; O antigen biosynthetic process [GO:0009243]	Gram-negative-bacterium-type cell wall [GO:0009276]; membrane [GO:0016020]; plasma membrane [GO:0005886]	glycosyltransferase activity [GO:0016757]; identical protein binding [GO:0042802]; magnesium ion binding [GO:0000287]; manganese ion binding [GO:0030145]; phospho-N-acetylmuramoyl-pentapeptide-transferase activity [GO:0008963]; phosphotransferase activity, for other substituted phosphate groups [GO:0016780]; UDP-N-acetylglucosamine-undecaprenyl-phosphate N-acetylglucosaminephosphotransferase activity [GO:0036380]	GO:0000287; GO:0005886; GO:0008963; GO:0009103; GO:0009243; GO:0009246; GO:0009276; GO:0016020; GO:0016757; GO:0016780; GO:0030145; GO:0036380; GO:0042802; GO:0044038; GO:0071555
