Entry	Reviewed	Protein names	Gene Names	Organism	Length	Gene Ontology (GO)	Gene Ontology (biological process)	Gene Ontology (cellular component)	Gene Ontology (molecular function)	Gene Ontology IDs
A0A1B7KQI8	unreviewed	Imidazole glycerol phosphate synthase subunit HisF (EC 4.3.2.10) (IGP synthase cyclase subunit) (IGP synthase subunit HisF) (ImGP synthase subunit HisF) (IGPS subunit HisF)	hisF A7K69_09450	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	252	cytoplasm [GO:0005737]; imidazoleglycerol-phosphate synthase activity [GO:0000107]; lyase activity [GO:0016829]; L-histidine biosynthetic process [GO:0000105]	L-histidine biosynthetic process [GO:0000105]	cytoplasm [GO:0005737]	imidazoleglycerol-phosphate synthase activity [GO:0000107]; lyase activity [GO:0016829]	GO:0000105; GO:0000107; GO:0005737; GO:0016829
A0A1B7KQJ0	unreviewed	UvrABC system protein B (Protein UvrB) (Excinuclease ABC subunit B)	uvrB A7K69_09540	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	659	cytoplasm [GO:0005737]; excinuclease repair complex [GO:0009380]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; DNA binding [GO:0003677]; excinuclease ABC activity [GO:0009381]; nucleotide-excision repair [GO:0006289]; SOS response [GO:0009432]	nucleotide-excision repair [GO:0006289]; SOS response [GO:0009432]	cytoplasm [GO:0005737]; excinuclease repair complex [GO:0009380]	ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; DNA binding [GO:0003677]; excinuclease ABC activity [GO:0009381]	GO:0003677; GO:0005524; GO:0005737; GO:0006289; GO:0009380; GO:0009381; GO:0009432; GO:0016887
A0A1B7KQJ6	unreviewed	UvrABC system protein A (UvrA protein) (Excinuclease ABC subunit A)	uvrA A7K69_09535	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	954	cytoplasm [GO:0005737]; excinuclease repair complex [GO:0009380]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; DNA binding [GO:0003677]; excinuclease ABC activity [GO:0009381]; zinc ion binding [GO:0008270]; nucleotide-excision repair [GO:0006289]; SOS response [GO:0009432]	nucleotide-excision repair [GO:0006289]; SOS response [GO:0009432]	cytoplasm [GO:0005737]; excinuclease repair complex [GO:0009380]	ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; DNA binding [GO:0003677]; excinuclease ABC activity [GO:0009381]; zinc ion binding [GO:0008270]	GO:0003677; GO:0005524; GO:0005737; GO:0006289; GO:0008270; GO:0009380; GO:0009381; GO:0009432; GO:0016887
A0A1B7KQJ8	unreviewed	Enolase (EC 4.2.1.11) (2-phospho-D-glycerate hydro-lyase) (2-phosphoglycerate dehydratase)	eno A7K69_09360	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	430	cell surface [GO:0009986]; extracellular region [GO:0005576]; phosphopyruvate hydratase complex [GO:0000015]; magnesium ion binding [GO:0000287]; phosphopyruvate hydratase activity [GO:0004634]; glycolytic process [GO:0006096]	glycolytic process [GO:0006096]	cell surface [GO:0009986]; extracellular region [GO:0005576]; phosphopyruvate hydratase complex [GO:0000015]	magnesium ion binding [GO:0000287]; phosphopyruvate hydratase activity [GO:0004634]	GO:0000015; GO:0000287; GO:0004634; GO:0005576; GO:0006096; GO:0009986
A0A1B7KQQ0	unreviewed	ATP-dependent dethiobiotin synthetase BioD (EC 6.3.3.3) (DTB synthetase) (DTBS) (Dethiobiotin synthase)	bioD A7K69_09120	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	239	cytosol [GO:0005829]; ATP binding [GO:0005524]; dethiobiotin synthase activity [GO:0004141]; magnesium ion binding [GO:0000287]; biotin biosynthetic process [GO:0009102]	biotin biosynthetic process [GO:0009102]	cytosol [GO:0005829]	ATP binding [GO:0005524]; dethiobiotin synthase activity [GO:0004141]; magnesium ion binding [GO:0000287]	GO:0000287; GO:0004141; GO:0005524; GO:0005829; GO:0009102
A0A1B7KQR4	unreviewed	Histidinol dehydrogenase (HDH) (EC 1.1.1.23)	hisD A7K69_09470	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	422	cytosol [GO:0005829]; histidinol dehydrogenase activity [GO:0004399]; NAD binding [GO:0051287]; zinc ion binding [GO:0008270]; L-histidine biosynthetic process [GO:0000105]	L-histidine biosynthetic process [GO:0000105]	cytosol [GO:0005829]	histidinol dehydrogenase activity [GO:0004399]; NAD binding [GO:0051287]; zinc ion binding [GO:0008270]	GO:0000105; GO:0004399; GO:0005829; GO:0008270; GO:0051287
A0A1B7KQS3	unreviewed	Protein translocase subunit SecA (EC 7.4.2.8)	secA A7K69_09620	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	837	cell envelope Sec protein transport complex [GO:0031522]; cytosol [GO:0005829]; plasma membrane [GO:0005886]; ATP binding [GO:0005524]; metal ion binding [GO:0046872]; intracellular protein transmembrane transport [GO:0065002]; protein import [GO:0017038]; protein targeting [GO:0006605]; protein transport by the Sec complex [GO:0043952]	intracellular protein transmembrane transport [GO:0065002]; protein import [GO:0017038]; protein targeting [GO:0006605]; protein transport by the Sec complex [GO:0043952]	cell envelope Sec protein transport complex [GO:0031522]; cytosol [GO:0005829]; plasma membrane [GO:0005886]	ATP binding [GO:0005524]; metal ion binding [GO:0046872]	GO:0005524; GO:0005829; GO:0005886; GO:0006605; GO:0017038; GO:0031522; GO:0043952; GO:0046872; GO:0065002
A0A1B7KQU6	unreviewed	Protein translocase subunit SecA (EC 7.4.2.8)	secA A7K69_10050	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	784	cell envelope Sec protein transport complex [GO:0031522]; cytosol [GO:0005829]; plasma membrane [GO:0005886]; ATP binding [GO:0005524]; intracellular protein transmembrane transport [GO:0065002]; protein import [GO:0017038]; protein targeting [GO:0006605]; protein transport by the Sec complex [GO:0043952]	intracellular protein transmembrane transport [GO:0065002]; protein import [GO:0017038]; protein targeting [GO:0006605]; protein transport by the Sec complex [GO:0043952]	cell envelope Sec protein transport complex [GO:0031522]; cytosol [GO:0005829]; plasma membrane [GO:0005886]	ATP binding [GO:0005524]	GO:0005524; GO:0005829; GO:0005886; GO:0006605; GO:0017038; GO:0031522; GO:0043952; GO:0065002
A0A1B7KQY2	unreviewed	HPr kinase/phosphorylase (HPrK/P) (EC 2.7.11.-) (EC 2.7.4.-) (HPr(Ser) kinase/phosphorylase)	hprK A7K69_09515	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	311	ATP binding [GO:0005524]; magnesium ion binding [GO:0000287]; phosphorelay sensor kinase activity [GO:0000155]; protein serine/threonine kinase activity [GO:0004674]; protein serine/threonine/tyrosine kinase activity [GO:0004712]; regulation of carbohydrate metabolic process [GO:0006109]	regulation of carbohydrate metabolic process [GO:0006109]		ATP binding [GO:0005524]; magnesium ion binding [GO:0000287]; phosphorelay sensor kinase activity [GO:0000155]; protein serine/threonine kinase activity [GO:0004674]; protein serine/threonine/tyrosine kinase activity [GO:0004712]	GO:0000155; GO:0000287; GO:0004674; GO:0004712; GO:0005524; GO:0006109
A0A1B7KQY3	unreviewed	D-ribose pyranase (EC 5.4.99.62)	rbsD A7K69_10285	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	132	cytosol [GO:0005829]; D-ribose pyranase activity [GO:0062193]; intramolecular lyase activity [GO:0016872]; monosaccharide binding [GO:0048029]; D-ribose catabolic process [GO:0019303]	D-ribose catabolic process [GO:0019303]	cytosol [GO:0005829]	D-ribose pyranase activity [GO:0062193]; intramolecular lyase activity [GO:0016872]; monosaccharide binding [GO:0048029]	GO:0005829; GO:0016872; GO:0019303; GO:0048029; GO:0062193
A0A1B7KQY8	unreviewed	Aspartokinase (EC 2.7.2.4)	A7K69_10135	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	458	cytosol [GO:0005829]; aspartate kinase activity [GO:0004072]; ATP binding [GO:0005524]; diaminopimelate biosynthetic process [GO:0019877]; homoserine biosynthetic process [GO:0009090]; lysine biosynthetic process via diaminopimelate [GO:0009089]; threonine biosynthetic process [GO:0009088]	diaminopimelate biosynthetic process [GO:0019877]; homoserine biosynthetic process [GO:0009090]; lysine biosynthetic process via diaminopimelate [GO:0009089]; threonine biosynthetic process [GO:0009088]	cytosol [GO:0005829]	aspartate kinase activity [GO:0004072]; ATP binding [GO:0005524]	GO:0004072; GO:0005524; GO:0005829; GO:0009088; GO:0009089; GO:0009090; GO:0019877
A0A1B7KR51	unreviewed	GTP cyclohydrolase 1 (EC 3.5.4.16) (GTP cyclohydrolase I) (GTP-CH-I)	folE A7K69_09950	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	197	cytoplasm [GO:0005737]; GTP binding [GO:0005525]; GTP cyclohydrolase I activity [GO:0003934]; zinc ion binding [GO:0008270]; one-carbon metabolic process [GO:0006730]; tetrahydrobiopterin biosynthetic process [GO:0006729]; tetrahydrofolate biosynthetic process [GO:0046654]	one-carbon metabolic process [GO:0006730]; tetrahydrobiopterin biosynthetic process [GO:0006729]; tetrahydrofolate biosynthetic process [GO:0046654]	cytoplasm [GO:0005737]	GTP binding [GO:0005525]; GTP cyclohydrolase I activity [GO:0003934]; zinc ion binding [GO:0008270]	GO:0003934; GO:0005525; GO:0005737; GO:0006729; GO:0006730; GO:0008270; GO:0046654
A0A1B7KR52	unreviewed	Triosephosphate isomerase (TIM) (TPI) (EC 5.3.1.1) (Triose-phosphate isomerase)	tpiA A7K69_09370	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	253	cytosol [GO:0005829]; triose-phosphate isomerase activity [GO:0004807]; gluconeogenesis [GO:0006094]; glyceraldehyde-3-phosphate biosynthetic process [GO:0046166]; glycerol catabolic process [GO:0019563]; glycolytic process [GO:0006096]	gluconeogenesis [GO:0006094]; glyceraldehyde-3-phosphate biosynthetic process [GO:0046166]; glycerol catabolic process [GO:0019563]; glycolytic process [GO:0006096]	cytosol [GO:0005829]	triose-phosphate isomerase activity [GO:0004807]	GO:0004807; GO:0005829; GO:0006094; GO:0006096; GO:0019563; GO:0046166
A0A1B7KR94	unreviewed	Dihydroxy-acid dehydratase (DAD) (EC 4.2.1.9)	ilvD A7K69_06600	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	558	cytosol [GO:0005829]; 2 iron, 2 sulfur cluster binding [GO:0051537]; dihydroxy-acid dehydratase activity [GO:0004160]; magnesium ion binding [GO:0000287]; isoleucine biosynthetic process [GO:0009097]; L-valine biosynthetic process [GO:0009099]	isoleucine biosynthetic process [GO:0009097]; L-valine biosynthetic process [GO:0009099]	cytosol [GO:0005829]	2 iron, 2 sulfur cluster binding [GO:0051537]; dihydroxy-acid dehydratase activity [GO:0004160]; magnesium ion binding [GO:0000287]	GO:0000287; GO:0004160; GO:0005829; GO:0009097; GO:0009099; GO:0051537
A0A1B7KRA6	unreviewed	Shikimate kinase (SK) (EC 2.7.1.71)	aroK A7K69_06565	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	177	cytosol [GO:0005829]; ATP binding [GO:0005524]; magnesium ion binding [GO:0000287]; shikimate kinase activity [GO:0004765]; amino acid biosynthetic process [GO:0008652]; aromatic amino acid family biosynthetic process [GO:0009073]; chorismate biosynthetic process [GO:0009423]	amino acid biosynthetic process [GO:0008652]; aromatic amino acid family biosynthetic process [GO:0009073]; chorismate biosynthetic process [GO:0009423]	cytosol [GO:0005829]	ATP binding [GO:0005524]; magnesium ion binding [GO:0000287]; shikimate kinase activity [GO:0004765]	GO:0000287; GO:0004765; GO:0005524; GO:0005829; GO:0008652; GO:0009073; GO:0009423
A0A1B7KRC3	unreviewed	Ribokinase (RK) (EC 2.7.1.15)	rbsK A7K69_10290	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	298	cytosol [GO:0005829]; ATP binding [GO:0005524]; metal ion binding [GO:0046872]; ribokinase activity [GO:0004747]; D-ribose catabolic process [GO:0019303]	D-ribose catabolic process [GO:0019303]	cytosol [GO:0005829]	ATP binding [GO:0005524]; metal ion binding [GO:0046872]; ribokinase activity [GO:0004747]	GO:0004747; GO:0005524; GO:0005829; GO:0019303; GO:0046872
A0A1B7KRM1	unreviewed	Thiamine-phosphate synthase (TP synthase) (TPS) (EC 2.5.1.3) (Thiamine-phosphate pyrophosphorylase) (TMP pyrophosphorylase) (TMP-PPase)	thiE A7K69_07295	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	219	cytoplasm [GO:0005737]; magnesium ion binding [GO:0000287]; thiamine-phosphate diphosphorylase activity [GO:0004789]; thiamine biosynthetic process [GO:0009228]; thiamine diphosphate biosynthetic process [GO:0009229]	thiamine biosynthetic process [GO:0009228]; thiamine diphosphate biosynthetic process [GO:0009229]	cytoplasm [GO:0005737]	magnesium ion binding [GO:0000287]; thiamine-phosphate diphosphorylase activity [GO:0004789]	GO:0000287; GO:0004789; GO:0005737; GO:0009228; GO:0009229
A0A1B7KRR1	unreviewed	Xanthine phosphoribosyltransferase (XPRTase) (EC 2.4.2.22)	xpt A7K69_07480	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	195	cytoplasm [GO:0005737]; xanthine phosphoribosyltransferase activity [GO:0000310]; purine ribonucleoside salvage [GO:0006166]; xanthine metabolic process [GO:0046110]; XMP salvage [GO:0032265]	purine ribonucleoside salvage [GO:0006166]; xanthine metabolic process [GO:0046110]; XMP salvage [GO:0032265]	cytoplasm [GO:0005737]	xanthine phosphoribosyltransferase activity [GO:0000310]	GO:0000310; GO:0005737; GO:0006166; GO:0032265; GO:0046110
A0A1B7KRU2	unreviewed	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase (EC 2.7.1.49) (EC 2.7.4.7) (Hydroxymethylpyrimidine kinase) (Hydroxymethylpyrimidine phosphate kinase)	A7K69_07290	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	267	cytosol [GO:0005829]; ATP binding [GO:0005524]; hydroxymethylpyrimidine kinase activity [GO:0008902]; phosphomethylpyrimidine kinase activity [GO:0008972]; thiamine biosynthetic process [GO:0009228]	thiamine biosynthetic process [GO:0009228]	cytosol [GO:0005829]	ATP binding [GO:0005524]; hydroxymethylpyrimidine kinase activity [GO:0008902]; phosphomethylpyrimidine kinase activity [GO:0008972]	GO:0005524; GO:0005829; GO:0008902; GO:0008972; GO:0009228
A0A1B7KRW3	unreviewed	Malate synthase G (EC 2.3.3.9)	glcB A7K69_07395	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	727	cell surface [GO:0009986]; cytosol [GO:0005829]; magnesium ion binding [GO:0000287]; malate synthase activity [GO:0004474]; glyoxylate catabolic process [GO:0009436]; glyoxylate cycle [GO:0006097]; tricarboxylic acid cycle [GO:0006099]	glyoxylate catabolic process [GO:0009436]; glyoxylate cycle [GO:0006097]; tricarboxylic acid cycle [GO:0006099]	cell surface [GO:0009986]; cytosol [GO:0005829]	magnesium ion binding [GO:0000287]; malate synthase activity [GO:0004474]	GO:0000287; GO:0004474; GO:0005829; GO:0006097; GO:0006099; GO:0009436; GO:0009986
A0A1B7KRX9	unreviewed	Biotin synthase (EC 2.8.1.6)	bioB A7K69_07575	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	331	2 iron, 2 sulfur cluster binding [GO:0051537]; 4 iron, 4 sulfur cluster binding [GO:0051539]; biotin synthase activity [GO:0004076]; iron ion binding [GO:0005506]; biotin biosynthetic process [GO:0009102]	biotin biosynthetic process [GO:0009102]		2 iron, 2 sulfur cluster binding [GO:0051537]; 4 iron, 4 sulfur cluster binding [GO:0051539]; biotin synthase activity [GO:0004076]; iron ion binding [GO:0005506]	GO:0004076; GO:0005506; GO:0009102; GO:0051537; GO:0051539
A0A1B7KRZ1	unreviewed	Purine nucleoside phosphorylase DeoD-type (PNP) (EC 2.4.2.1)	deoD A7K69_07625	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	235	cytosol [GO:0005829]; purine-nucleoside phosphorylase activity [GO:0004731]; uridine phosphorylase activity [GO:0004850]; purine nucleoside catabolic process [GO:0006152]	purine nucleoside catabolic process [GO:0006152]	cytosol [GO:0005829]	purine-nucleoside phosphorylase activity [GO:0004731]; uridine phosphorylase activity [GO:0004850]	GO:0004731; GO:0004850; GO:0005829; GO:0006152
A0A1B7KS32	unreviewed	NAD-dependent protein deacetylase (EC 2.3.1.286) (Regulatory protein SIR2 homolog)	cobB A7K69_08150	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	255	cytoplasm [GO:0005737]; histone deacetylase activity, NAD-dependent [GO:0017136]; NAD+ binding [GO:0070403]; zinc ion binding [GO:0008270]		cytoplasm [GO:0005737]	histone deacetylase activity, NAD-dependent [GO:0017136]; NAD+ binding [GO:0070403]; zinc ion binding [GO:0008270]	GO:0005737; GO:0008270; GO:0017136; GO:0070403
A0A1B7KS40	unreviewed	FMN dependent NADH:quinone oxidoreductase (EC 1.6.5.-) (Azo-dye reductase) (FMN-dependent NADH-azo compound oxidoreductase) (FMN-dependent NADH-azoreductase) (EC 1.7.1.17)	azoR A7K69_07970	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	211	electron transfer activity [GO:0009055]; FMN binding [GO:0010181]; oxidoreductase activity, acting on NAD(P)H as acceptor [GO:0016652]; oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor [GO:0016655]			electron transfer activity [GO:0009055]; FMN binding [GO:0010181]; oxidoreductase activity, acting on NAD(P)H as acceptor [GO:0016652]; oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor [GO:0016655]	GO:0009055; GO:0010181; GO:0016652; GO:0016655
A0A1B7KSA1	unreviewed	6-phosphofructokinase (EC 2.7.1.11)	A7K69_08530	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	311	6-phosphofructokinase complex [GO:0005945]; 6-phosphofructokinase activity [GO:0003872]; AMP binding [GO:0016208]; ATP binding [GO:0005524]; fructose-6-phosphate binding [GO:0070095]; identical protein binding [GO:0042802]; metal ion binding [GO:0046872]; monosaccharide binding [GO:0048029]; canonical glycolysis [GO:0061621]; fructose 1,6-bisphosphate metabolic process [GO:0030388]; fructose 6-phosphate metabolic process [GO:0006002]	canonical glycolysis [GO:0061621]; fructose 1,6-bisphosphate metabolic process [GO:0030388]; fructose 6-phosphate metabolic process [GO:0006002]	6-phosphofructokinase complex [GO:0005945]	6-phosphofructokinase activity [GO:0003872]; AMP binding [GO:0016208]; ATP binding [GO:0005524]; fructose-6-phosphate binding [GO:0070095]; identical protein binding [GO:0042802]; metal ion binding [GO:0046872]; monosaccharide binding [GO:0048029]	GO:0003872; GO:0005524; GO:0005945; GO:0006002; GO:0016208; GO:0030388; GO:0042802; GO:0046872; GO:0048029; GO:0061621; GO:0070095
A0A1B7KSC0	unreviewed	DNA polymerase IV (Pol IV) (EC 2.7.7.7)	dinB A7K69_08180	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	402	cytosol [GO:0005829]; damaged DNA binding [GO:0003684]; DNA-directed DNA polymerase activity [GO:0003887]; magnesium ion binding [GO:0000287]; DNA-templated DNA replication [GO:0006261]; error-prone translesion synthesis [GO:0042276]; SOS response [GO:0009432]	DNA-templated DNA replication [GO:0006261]; error-prone translesion synthesis [GO:0042276]; SOS response [GO:0009432]	cytosol [GO:0005829]	damaged DNA binding [GO:0003684]; DNA-directed DNA polymerase activity [GO:0003887]; magnesium ion binding [GO:0000287]	GO:0000287; GO:0003684; GO:0003887; GO:0005829; GO:0006261; GO:0009432; GO:0042276
