Entry	Reviewed	Protein names	Gene Names	Organism	Length	Gene Ontology (GO)	Gene Ontology (biological process)	Gene Ontology (cellular component)	Gene Ontology (molecular function)	Gene Ontology IDs
D4GQN6	reviewed	CRISPR-associated protein Cas7	cas7 csh2 HVO_A0207 C498_09711	Haloferax volcanii (strain ATCC 29605 / DSM 3757 / JCM 8879 / NBRC 14742 / NCIMB 2012 / VKM B-1768 / DS2) (Halobacterium volcanii)	340	cytoplasm [GO:0005737]; defense response to virus [GO:0051607]; maintenance of CRISPR repeat elements [GO:0043571]	defense response to virus [GO:0051607]; maintenance of CRISPR repeat elements [GO:0043571]	cytoplasm [GO:0005737]		GO:0005737; GO:0043571; GO:0051607
D4GQN7	reviewed	CRISPR-associated protein Cas5	cas5 HVO_A0208	Haloferax volcanii (strain ATCC 29605 / DSM 3757 / JCM 8879 / NBRC 14742 / NCIMB 2012 / VKM B-1768 / DS2) (Halobacterium volcanii)	265	cytoplasm [GO:0005737]; defense response to virus [GO:0051607]; maintenance of CRISPR repeat elements [GO:0043571]	defense response to virus [GO:0051607]; maintenance of CRISPR repeat elements [GO:0043571]	cytoplasm [GO:0005737]		GO:0005737; GO:0043571; GO:0051607
D4GQN8	reviewed	CRISPR-associated nuclease/helicase Cas3 (EC 3.1.-.-) (EC 3.6.4.-)	cas3 HVO_A0209 C498_09721	Haloferax volcanii (strain ATCC 29605 / DSM 3757 / JCM 8879 / NBRC 14742 / NCIMB 2012 / VKM B-1768 / DS2) (Halobacterium volcanii)	937	ATP binding [GO:0005524]; helicase activity [GO:0004386]; metal ion binding [GO:0046872]; nuclease activity [GO:0004518]; defense response to virus [GO:0051607]	defense response to virus [GO:0051607]		ATP binding [GO:0005524]; helicase activity [GO:0004386]; metal ion binding [GO:0046872]; nuclease activity [GO:0004518]	GO:0004386; GO:0004518; GO:0005524; GO:0046872; GO:0051607
D4GQN9	reviewed	CRISPR-associated exonuclease Cas4 (EC 3.1.12.1)	cas4 HVO_A0210	Haloferax volcanii (strain ATCC 29605 / DSM 3757 / JCM 8879 / NBRC 14742 / NCIMB 2012 / VKM B-1768 / DS2) (Halobacterium volcanii)	183	4 iron, 4 sulfur cluster binding [GO:0051539]; exonuclease activity [GO:0004527]; metal ion binding [GO:0046872]; defense response to virus [GO:0051607]	defense response to virus [GO:0051607]		4 iron, 4 sulfur cluster binding [GO:0051539]; exonuclease activity [GO:0004527]; metal ion binding [GO:0046872]	GO:0004527; GO:0046872; GO:0051539; GO:0051607
D4GQP0	reviewed	CRISPR-associated endonuclease Cas1 (EC 3.1.-.-)	cas1 HVO_A0211	Haloferax volcanii (strain ATCC 29605 / DSM 3757 / JCM 8879 / NBRC 14742 / NCIMB 2012 / VKM B-1768 / DS2) (Halobacterium volcanii)	331	DNA binding [GO:0003677]; DNA endonuclease activity [GO:0004520]; metal ion binding [GO:0046872]; defense response to virus [GO:0051607]; maintenance of CRISPR repeat elements [GO:0043571]	defense response to virus [GO:0051607]; maintenance of CRISPR repeat elements [GO:0043571]		DNA binding [GO:0003677]; DNA endonuclease activity [GO:0004520]; metal ion binding [GO:0046872]	GO:0003677; GO:0004520; GO:0043571; GO:0046872; GO:0051607
D4GQP1	reviewed	CRISPR-associated endoribonuclease Cas2 (EC 3.1.-.-)	cas2 HVO_A0212 C498_09741	Haloferax volcanii (strain ATCC 29605 / DSM 3757 / JCM 8879 / NBRC 14742 / NCIMB 2012 / VKM B-1768 / DS2) (Halobacterium volcanii)	86	metal ion binding [GO:0046872]; RNA endonuclease activity [GO:0004521]; defense response to virus [GO:0051607]; maintenance of CRISPR repeat elements [GO:0043571]	defense response to virus [GO:0051607]; maintenance of CRISPR repeat elements [GO:0043571]		metal ion binding [GO:0046872]; RNA endonuclease activity [GO:0004521]	GO:0004521; GO:0043571; GO:0046872; GO:0051607
D4GQQ7	unreviewed	5'-nucleotidase SurE (EC 3.1.3.5) (Nucleoside 5'-monophosphate phosphohydrolase)	surE2 surE HVO_A0228	Haloferax volcanii (strain ATCC 29605 / DSM 3757 / JCM 8879 / NBRC 14742 / NCIMB 2012 / VKM B-1768 / DS2) (Halobacterium volcanii)	291	cytoplasm [GO:0005737]; 5'-nucleotidase activity [GO:0008253]; metal ion binding [GO:0046872]; nucleotide binding [GO:0000166]		cytoplasm [GO:0005737]	5'-nucleotidase activity [GO:0008253]; metal ion binding [GO:0046872]; nucleotide binding [GO:0000166]	GO:0000166; GO:0005737; GO:0008253; GO:0046872
D4GQX0	unreviewed	Molybdate/tungstate import ATP-binding protein WtpC (EC 7.3.2.6) (EC 7.5.2.13)	HVO_A0293	Haloferax volcanii (strain ATCC 29605 / DSM 3757 / JCM 8879 / NBRC 14742 / NCIMB 2012 / VKM B-1768 / DS2) (Halobacterium volcanii)	381	ATP-binding cassette (ABC) transporter complex [GO:0043190]; ABC-type ferric iron transporter activity [GO:0015408]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]		ATP-binding cassette (ABC) transporter complex [GO:0043190]	ABC-type ferric iron transporter activity [GO:0015408]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]	GO:0005524; GO:0015408; GO:0016887; GO:0043190
D4GQX1	unreviewed	Molybdate/tungstate import ATP-binding protein WtpC (EC 7.3.2.6) (EC 7.5.2.13)	HVO_A0294	Haloferax volcanii (strain ATCC 29605 / DSM 3757 / JCM 8879 / NBRC 14742 / NCIMB 2012 / VKM B-1768 / DS2) (Halobacterium volcanii)	388	ATP-binding cassette (ABC) transporter complex [GO:0043190]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; transmembrane transporter activity [GO:0022857]		ATP-binding cassette (ABC) transporter complex [GO:0043190]	ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; transmembrane transporter activity [GO:0022857]	GO:0005524; GO:0016887; GO:0022857; GO:0043190
D4GRF0	unreviewed	Cobyrinate a,c-diamide synthase (EC 6.3.5.11) (Cobyrinic acid a,c-diamide synthetase)	cbiA cobB HVO_A0487	Haloferax volcanii (strain ATCC 29605 / DSM 3757 / JCM 8879 / NBRC 14742 / NCIMB 2012 / VKM B-1768 / DS2) (Halobacterium volcanii)	442	ATP binding [GO:0005524]; cobyrinic acid a,c-diamide synthase activity [GO:0042242]; cobalamin biosynthetic process [GO:0009236]	cobalamin biosynthetic process [GO:0009236]		ATP binding [GO:0005524]; cobyrinic acid a,c-diamide synthase activity [GO:0042242]	GO:0005524; GO:0009236; GO:0042242
D4GRM0	unreviewed	Probable histidine ammonia-lyase (Histidase) (EC 4.3.1.3)	hutH HVO_A0559	Haloferax volcanii (strain ATCC 29605 / DSM 3757 / JCM 8879 / NBRC 14742 / NCIMB 2012 / VKM B-1768 / DS2) (Halobacterium volcanii)	528	cytoplasm [GO:0005737]; histidine ammonia-lyase activity [GO:0004397]; L-histidine catabolic process to glutamate and formamide [GO:0019556]; L-histidine catabolic process to glutamate and formate [GO:0019557]	L-histidine catabolic process to glutamate and formamide [GO:0019556]; L-histidine catabolic process to glutamate and formate [GO:0019557]	cytoplasm [GO:0005737]	histidine ammonia-lyase activity [GO:0004397]	GO:0004397; GO:0005737; GO:0019556; GO:0019557
D4GRM1	unreviewed	Imidazolonepropionase (EC 3.5.2.7) (Imidazolone-5-propionate hydrolase)	hutI HVO_A0560	Haloferax volcanii (strain ATCC 29605 / DSM 3757 / JCM 8879 / NBRC 14742 / NCIMB 2012 / VKM B-1768 / DS2) (Halobacterium volcanii)	412	cytoplasm [GO:0005737]; imidazolonepropionase activity [GO:0050480]; iron ion binding [GO:0005506]; zinc ion binding [GO:0008270]; L-histidine catabolic process to glutamate and formamide [GO:0019556]; L-histidine catabolic process to glutamate and formate [GO:0019557]	L-histidine catabolic process to glutamate and formamide [GO:0019556]; L-histidine catabolic process to glutamate and formate [GO:0019557]	cytoplasm [GO:0005737]	imidazolonepropionase activity [GO:0050480]; iron ion binding [GO:0005506]; zinc ion binding [GO:0008270]	GO:0005506; GO:0005737; GO:0008270; GO:0019556; GO:0019557; GO:0050480
D4GRM3	unreviewed	Probable urocanate hydratase (Urocanase) (EC 4.2.1.49) (Imidazolonepropionate hydrolase)	hutU HVO_A0562	Haloferax volcanii (strain ATCC 29605 / DSM 3757 / JCM 8879 / NBRC 14742 / NCIMB 2012 / VKM B-1768 / DS2) (Halobacterium volcanii)	620	cytoplasm [GO:0005737]; urocanate hydratase activity [GO:0016153]; L-histidine catabolic process to glutamate and formamide [GO:0019556]; L-histidine catabolic process to glutamate and formate [GO:0019557]	L-histidine catabolic process to glutamate and formamide [GO:0019556]; L-histidine catabolic process to glutamate and formate [GO:0019557]	cytoplasm [GO:0005737]	urocanate hydratase activity [GO:0016153]	GO:0005737; GO:0016153; GO:0019556; GO:0019557
D4GRM8	unreviewed	3-isopropylmalate dehydratase large subunit (EC 4.2.1.33) (Alpha-IPM isomerase) (IPMI) (Isopropylmalate isomerase)	leuC2 leuC HVO_A0567	Haloferax volcanii (strain ATCC 29605 / DSM 3757 / JCM 8879 / NBRC 14742 / NCIMB 2012 / VKM B-1768 / DS2) (Halobacterium volcanii)	437	3-isopropylmalate dehydratase activity [GO:0003861]; 4 iron, 4 sulfur cluster binding [GO:0051539]; metal ion binding [GO:0046872]; L-leucine biosynthetic process [GO:0009098]	L-leucine biosynthetic process [GO:0009098]		3-isopropylmalate dehydratase activity [GO:0003861]; 4 iron, 4 sulfur cluster binding [GO:0051539]; metal ion binding [GO:0046872]	GO:0003861; GO:0009098; GO:0046872; GO:0051539
D4GRN9	unreviewed	Probable branched-chain amino acid transport ATP-binding protein LivG	livG5 HVO_A0579	Haloferax volcanii (strain ATCC 29605 / DSM 3757 / JCM 8879 / NBRC 14742 / NCIMB 2012 / VKM B-1768 / DS2) (Halobacterium volcanii)	263	plasma membrane [GO:0005886]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; L-isoleucine transmembrane transporter activity [GO:0015188]; L-phenylalanine transmembrane transporter activity [GO:0015192]; L-valine transmembrane transporter activity [GO:0005304]; D-alanine transmembrane transport [GO:0042941]; L-alanine transport [GO:0015808]; L-isoleucine import across plasma membrane [GO:1903806]; L-valine import across plasma membrane [GO:1903805]	D-alanine transmembrane transport [GO:0042941]; L-alanine transport [GO:0015808]; L-isoleucine import across plasma membrane [GO:1903806]; L-valine import across plasma membrane [GO:1903805]	plasma membrane [GO:0005886]	ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; L-isoleucine transmembrane transporter activity [GO:0015188]; L-phenylalanine transmembrane transporter activity [GO:0015192]; L-valine transmembrane transporter activity [GO:0005304]	GO:0005304; GO:0005524; GO:0005886; GO:0015188; GO:0015192; GO:0015808; GO:0016887; GO:0042941; GO:1903805; GO:1903806
D4GRQ4	unreviewed	Glutamine--fructose-6-phosphate aminotransferase [isomerizing] (EC 2.6.1.16) (D-fructose-6-phosphate amidotransferase) (GFAT) (Glucosamine-6-phosphate synthase) (Hexosephosphate aminotransferase) (L-glutamine--D-fructose-6-phosphate amidotransferase)	glmS HVO_A0594	Haloferax volcanii (strain ATCC 29605 / DSM 3757 / JCM 8879 / NBRC 14742 / NCIMB 2012 / VKM B-1768 / DS2) (Halobacterium volcanii)	605	cytoplasm [GO:0005737]; carbohydrate derivative binding [GO:0097367]; glutamine-fructose-6-phosphate transaminase (isomerizing) activity [GO:0004360]; carbohydrate metabolic process [GO:0005975]; fructose 6-phosphate metabolic process [GO:0006002]; protein N-linked glycosylation [GO:0006487]; UDP-N-acetylglucosamine metabolic process [GO:0006047]	carbohydrate metabolic process [GO:0005975]; fructose 6-phosphate metabolic process [GO:0006002]; protein N-linked glycosylation [GO:0006487]; UDP-N-acetylglucosamine metabolic process [GO:0006047]	cytoplasm [GO:0005737]	carbohydrate derivative binding [GO:0097367]; glutamine-fructose-6-phosphate transaminase (isomerizing) activity [GO:0004360]	GO:0004360; GO:0005737; GO:0005975; GO:0006002; GO:0006047; GO:0006487; GO:0097367
D4GRT2	unreviewed	P-type Cu(+) transporter (EC 7.2.2.8)	cadA zntA1 HVO_A0624	Haloferax volcanii (strain ATCC 29605 / DSM 3757 / JCM 8879 / NBRC 14742 / NCIMB 2012 / VKM B-1768 / DS2) (Halobacterium volcanii)	895	endomembrane system [GO:0012505]; membrane [GO:0016020]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; ATPase-coupled monoatomic cation transmembrane transporter activity [GO:0019829]; copper ion binding [GO:0005507]; copper ion transport [GO:0006825]	copper ion transport [GO:0006825]	endomembrane system [GO:0012505]; membrane [GO:0016020]	ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; ATPase-coupled monoatomic cation transmembrane transporter activity [GO:0019829]; copper ion binding [GO:0005507]	GO:0005507; GO:0005524; GO:0006825; GO:0012505; GO:0016020; GO:0016887; GO:0019829
D4GRX7	unreviewed	Pyridoxal 5'-phosphate synthase subunit PdxT (EC 4.3.3.6) (Pdx2) (Pyridoxal 5'-phosphate synthase glutaminase subunit) (EC 3.5.1.2)	pdxT HVO_0436	Haloferax volcanii (strain ATCC 29605 / DSM 3757 / JCM 8879 / NBRC 14742 / NCIMB 2012 / VKM B-1768 / DS2) (Halobacterium volcanii)	202	cytosol [GO:0005829]; glutaminase complex [GO:1903600]; glutaminase activity [GO:0004359]; pyridoxal 5'-phosphate synthase (glutamine hydrolysing) activity [GO:0036381]; glutamine catabolic process [GO:0006543]; pyridoxal phosphate biosynthetic process [GO:0042823]; pyridoxine metabolic process [GO:0008614]	glutamine catabolic process [GO:0006543]; pyridoxal phosphate biosynthetic process [GO:0042823]; pyridoxine metabolic process [GO:0008614]	cytosol [GO:0005829]; glutaminase complex [GO:1903600]	glutaminase activity [GO:0004359]; pyridoxal 5'-phosphate synthase (glutamine hydrolysing) activity [GO:0036381]	GO:0004359; GO:0005829; GO:0006543; GO:0008614; GO:0036381; GO:0042823; GO:1903600
D4GRY9	unreviewed	Imidazole glycerol phosphate synthase subunit HisH (EC 4.3.2.10) (IGP synthase glutaminase subunit) (EC 3.5.1.2) (IGP synthase subunit HisH) (ImGP synthase subunit HisH) (IGPS subunit HisH)	hisH HVO_0448	Haloferax volcanii (strain ATCC 29605 / DSM 3757 / JCM 8879 / NBRC 14742 / NCIMB 2012 / VKM B-1768 / DS2) (Halobacterium volcanii)	219	cytoplasm [GO:0005737]; glutaminase activity [GO:0004359]; imidazoleglycerol-phosphate synthase activity [GO:0000107]; lyase activity [GO:0016829]; L-histidine biosynthetic process [GO:0000105]	L-histidine biosynthetic process [GO:0000105]	cytoplasm [GO:0005737]	glutaminase activity [GO:0004359]; imidazoleglycerol-phosphate synthase activity [GO:0000107]; lyase activity [GO:0016829]	GO:0000105; GO:0000107; GO:0004359; GO:0005737; GO:0016829
D4GS06	reviewed	Citrate synthase (EC 2.3.3.16)	citZ HVO_0466 C498_16349	Haloferax volcanii (strain ATCC 29605 / DSM 3757 / JCM 8879 / NBRC 14742 / NCIMB 2012 / VKM B-1768 / DS2) (Halobacterium volcanii)	379	cytosol [GO:0005829]; citrate (Si)-synthase activity [GO:0004108]; carbohydrate metabolic process [GO:0005975]; tricarboxylic acid cycle [GO:0006099]	carbohydrate metabolic process [GO:0005975]; tricarboxylic acid cycle [GO:0006099]	cytosol [GO:0005829]	citrate (Si)-synthase activity [GO:0004108]	GO:0004108; GO:0005829; GO:0005975; GO:0006099
D4GS18	unreviewed	Glyceraldehyde-3-phosphate dehydrogenase (GAPDH) (EC 1.2.1.59) (NAD(P)-dependent glyceraldehyde-3-phosphate dehydrogenase)	gap gap1 HVO_0478	Haloferax volcanii (strain ATCC 29605 / DSM 3757 / JCM 8879 / NBRC 14742 / NCIMB 2012 / VKM B-1768 / DS2) (Halobacterium volcanii)	355	cytoplasm [GO:0005737]; 4-hydroxy-tetrahydrodipicolinate reductase [GO:0008839]; glyceraldehyde-3-phosphate dehydrogenase (NAD+) (phosphorylating) activity [GO:0004365]; glyceraldehyde-3-phosphate dehydrogenase (NADP+) (phosphorylating) activity [GO:0047100]; NAD binding [GO:0051287]; NADP binding [GO:0050661]; glycolytic process [GO:0006096]; lysine biosynthetic process via diaminopimelate [GO:0009089]	glycolytic process [GO:0006096]; lysine biosynthetic process via diaminopimelate [GO:0009089]	cytoplasm [GO:0005737]	4-hydroxy-tetrahydrodipicolinate reductase [GO:0008839]; glyceraldehyde-3-phosphate dehydrogenase (NAD+) (phosphorylating) activity [GO:0004365]; glyceraldehyde-3-phosphate dehydrogenase (NADP+) (phosphorylating) activity [GO:0047100]; NAD binding [GO:0051287]; NADP binding [GO:0050661]	GO:0004365; GO:0005737; GO:0006096; GO:0008839; GO:0009089; GO:0047100; GO:0050661; GO:0051287
D4GS20	unreviewed	Phosphoglycerate kinase (EC 2.7.2.3)	pgk HVO_0480	Haloferax volcanii (strain ATCC 29605 / DSM 3757 / JCM 8879 / NBRC 14742 / NCIMB 2012 / VKM B-1768 / DS2) (Halobacterium volcanii)	401	cytosol [GO:0005829]; ADP binding [GO:0043531]; ATP binding [GO:0005524]; phosphoglycerate kinase activity [GO:0004618]; gluconeogenesis [GO:0006094]; glycolytic process [GO:0006096]	gluconeogenesis [GO:0006094]; glycolytic process [GO:0006096]	cytosol [GO:0005829]	ADP binding [GO:0043531]; ATP binding [GO:0005524]; phosphoglycerate kinase activity [GO:0004618]	GO:0004618; GO:0005524; GO:0005829; GO:0006094; GO:0006096; GO:0043531
D4GS21	unreviewed	glyceraldehyde-3-phosphate dehydrogenase (NAD(P)(+)) (phosphorylating) (EC 1.2.1.59)	gap2 HVO_0481	Haloferax volcanii (strain ATCC 29605 / DSM 3757 / JCM 8879 / NBRC 14742 / NCIMB 2012 / VKM B-1768 / DS2) (Halobacterium volcanii)	350	glyceraldehyde-3-phosphate dehydrogenase (NAD+) (phosphorylating) activity [GO:0004365]; glyceraldehyde-3-phosphate dehydrogenase (NADP+) (phosphorylating) activity [GO:0047100]; NAD binding [GO:0051287]; NADP binding [GO:0050661]; glucose metabolic process [GO:0006006]	glucose metabolic process [GO:0006006]		glyceraldehyde-3-phosphate dehydrogenase (NAD+) (phosphorylating) activity [GO:0004365]; glyceraldehyde-3-phosphate dehydrogenase (NADP+) (phosphorylating) activity [GO:0047100]; NAD binding [GO:0051287]; NADP binding [GO:0050661]	GO:0004365; GO:0006006; GO:0047100; GO:0050661; GO:0051287
D4GS58	unreviewed	CCA-adding enzyme (EC 2.7.7.72) (CCA tRNA nucleotidyltransferase) (tRNA CCA-pyrophosphorylase) (tRNA adenylyl-/cytidylyl- transferase) (tRNA nucleotidyltransferase) (tRNA-NT)	cca HVO_0521	Haloferax volcanii (strain ATCC 29605 / DSM 3757 / JCM 8879 / NBRC 14742 / NCIMB 2012 / VKM B-1768 / DS2) (Halobacterium volcanii)	459	ATP binding [GO:0005524]; CCA tRNA nucleotidyltransferase activity [GO:0004810]; CCACCA tRNA nucleotidyltransferase activity [GO:0160016]; magnesium ion binding [GO:0000287]; tRNA binding [GO:0000049]; RNA repair [GO:0042245]; tRNA 3'-terminal CCA addition [GO:0001680]	RNA repair [GO:0042245]; tRNA 3'-terminal CCA addition [GO:0001680]		ATP binding [GO:0005524]; CCA tRNA nucleotidyltransferase activity [GO:0004810]; CCACCA tRNA nucleotidyltransferase activity [GO:0160016]; magnesium ion binding [GO:0000287]; tRNA binding [GO:0000049]	GO:0000049; GO:0000287; GO:0001680; GO:0004810; GO:0005524; GO:0042245; GO:0160016
D4GSE0	unreviewed	Dihydroorotase (DHOase) (EC 3.5.2.3)	pyrC HVO_1816	Haloferax volcanii (strain ATCC 29605 / DSM 3757 / JCM 8879 / NBRC 14742 / NCIMB 2012 / VKM B-1768 / DS2) (Halobacterium volcanii)	429	cytoplasm [GO:0005737]; allantoinase activity [GO:0004038]; dihydroorotase activity [GO:0004151]; zinc ion binding [GO:0008270]; 'de novo' UMP biosynthetic process [GO:0044205]; purine nucleobase catabolic process [GO:0006145]	'de novo' UMP biosynthetic process [GO:0044205]; purine nucleobase catabolic process [GO:0006145]	cytoplasm [GO:0005737]	allantoinase activity [GO:0004038]; dihydroorotase activity [GO:0004151]; zinc ion binding [GO:0008270]	GO:0004038; GO:0004151; GO:0005737; GO:0006145; GO:0008270; GO:0044205
D4GSG0	unreviewed	ABC-type D-xylose/L-arabinose transporter (EC 7.5.2.13)	malK HVO_0565	Haloferax volcanii (strain ATCC 29605 / DSM 3757 / JCM 8879 / NBRC 14742 / NCIMB 2012 / VKM B-1768 / DS2) (Halobacterium volcanii)	379	ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing [GO:0055052]; ABC-type transporter activity [GO:0140359]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; carbohydrate transport [GO:0008643]	carbohydrate transport [GO:0008643]	ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing [GO:0055052]	ABC-type transporter activity [GO:0140359]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]	GO:0005524; GO:0008643; GO:0016887; GO:0055052; GO:0140359
