Entry	Reviewed	Protein names	Gene Names	Organism	Length	Gene Ontology (GO)	Gene Ontology (biological process)	Gene Ontology (cellular component)	Gene Ontology (molecular function)	Gene Ontology IDs
Q8DGP1	unreviewed	Pyruvate kinase (EC 2.7.1.40)	tll2275	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	594	ATP binding [GO:0005524]; kinase activity [GO:0016301]; magnesium ion binding [GO:0000287]; potassium ion binding [GO:0030955]; pyruvate kinase activity [GO:0004743]			ATP binding [GO:0005524]; kinase activity [GO:0016301]; magnesium ion binding [GO:0000287]; potassium ion binding [GO:0030955]; pyruvate kinase activity [GO:0004743]	GO:0000287; GO:0004743; GO:0005524; GO:0016301; GO:0030955
Q8DGP3	reviewed	N-(5'-phosphoribosyl)anthranilate isomerase (PRAI) (EC 5.3.1.24)	trpF tll2272	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	230	phosphoribosylanthranilate isomerase activity [GO:0004640]; L-tryptophan biosynthetic process [GO:0000162]	L-tryptophan biosynthetic process [GO:0000162]		phosphoribosylanthranilate isomerase activity [GO:0004640]	GO:0000162; GO:0004640
Q8DGP9	unreviewed	threonine-phosphate decarboxylase (EC 4.1.1.81) (L-threonine-O-3-phosphate decarboxylase)	tll2266	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	355	pyridoxal phosphate binding [GO:0030170]; threonine-phosphate decarboxylase activity [GO:0048472]; cobalamin biosynthetic process [GO:0009236]	cobalamin biosynthetic process [GO:0009236]		pyridoxal phosphate binding [GO:0030170]; threonine-phosphate decarboxylase activity [GO:0048472]	GO:0009236; GO:0030170; GO:0048472
Q8DGQ0	unreviewed	Xaa-Pro aminopeptidase (EC 3.4.11.9) (Aminopeptidase P II) (X-Pro aminopeptidase)	tll2265	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	435	cytosol [GO:0005829]; manganese ion binding [GO:0030145]; metalloaminopeptidase activity [GO:0070006]; proteolysis [GO:0006508]	proteolysis [GO:0006508]	cytosol [GO:0005829]	manganese ion binding [GO:0030145]; metalloaminopeptidase activity [GO:0070006]	GO:0005829; GO:0006508; GO:0030145; GO:0070006
Q8DGQ5	reviewed	Putative N-acetylmannosamine-6-phosphate 2-epimerase (EC 5.1.3.9) (ManNAc-6-P epimerase)	nanE tlr2260	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	228	cytosol [GO:0005829]; N-acylglucosamine-6-phosphate 2-epimerase activity [GO:0047465]; carbohydrate metabolic process [GO:0005975]; N-acetylmannosamine catabolic process [GO:0006053]; N-acetylneuraminate catabolic process [GO:0019262]	carbohydrate metabolic process [GO:0005975]; N-acetylmannosamine catabolic process [GO:0006053]; N-acetylneuraminate catabolic process [GO:0019262]	cytosol [GO:0005829]	N-acylglucosamine-6-phosphate 2-epimerase activity [GO:0047465]	GO:0005829; GO:0005975; GO:0006053; GO:0019262; GO:0047465
Q8DGQ8	reviewed	DNA-directed RNA polymerase subunit omega (RNAP omega subunit) (EC 2.7.7.6) (RNA polymerase omega subunit) (Transcriptase subunit omega)	rpoZ tsr2257	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	77	DNA-directed RNA polymerase complex [GO:0000428]; DNA binding [GO:0003677]; DNA-directed RNA polymerase activity [GO:0003899]; DNA-templated transcription [GO:0006351]	DNA-templated transcription [GO:0006351]	DNA-directed RNA polymerase complex [GO:0000428]	DNA binding [GO:0003677]; DNA-directed RNA polymerase activity [GO:0003899]	GO:0000428; GO:0003677; GO:0003899; GO:0006351
Q8DGS4	reviewed	DNA mismatch repair protein MutS	mutS tlr2240	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	874	cytosol [GO:0005829]; ATP binding [GO:0005524]; ATP-dependent DNA damage sensor activity [GO:0140664]; damaged DNA binding [GO:0003684]; mismatched DNA binding [GO:0030983]; mismatch repair [GO:0006298]	mismatch repair [GO:0006298]	cytosol [GO:0005829]	ATP binding [GO:0005524]; ATP-dependent DNA damage sensor activity [GO:0140664]; damaged DNA binding [GO:0003684]; mismatched DNA binding [GO:0030983]	GO:0003684; GO:0005524; GO:0005829; GO:0006298; GO:0030983; GO:0140664
Q8DGS9	reviewed	DNA repair protein RecO (Recombination protein O)	recO tlr2234	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	279	bacterial nucleoid [GO:0043590]; DNA recombination [GO:0006310]; double-strand break repair [GO:0006302]	DNA recombination [GO:0006310]; double-strand break repair [GO:0006302]	bacterial nucleoid [GO:0043590]		GO:0006302; GO:0006310; GO:0043590
Q8DGT3	unreviewed	Type I restriction enzyme endonuclease subunit (R protein) (EC 3.1.21.3)	tll2230	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	990	ATP binding [GO:0005524]; DNA binding [GO:0003677]; type I site-specific deoxyribonuclease activity [GO:0009035]; DNA restriction-modification system [GO:0009307]	DNA restriction-modification system [GO:0009307]		ATP binding [GO:0005524]; DNA binding [GO:0003677]; type I site-specific deoxyribonuclease activity [GO:0009035]	GO:0003677; GO:0005524; GO:0009035; GO:0009307
Q8DGT5	unreviewed	site-specific DNA-methyltransferase (adenine-specific) (EC 2.1.1.72)	tll2228	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	543	DNA binding [GO:0003677]; N-methyltransferase activity [GO:0008170]; site-specific DNA-methyltransferase (adenine-specific) activity [GO:0009007]; DNA restriction-modification system [GO:0009307]; methylation [GO:0032259]	DNA restriction-modification system [GO:0009307]; methylation [GO:0032259]		DNA binding [GO:0003677]; N-methyltransferase activity [GO:0008170]; site-specific DNA-methyltransferase (adenine-specific) activity [GO:0009007]	GO:0003677; GO:0008170; GO:0009007; GO:0009307; GO:0032259
Q8DGV2	unreviewed	Tlr2210 protein	tlr2210	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	769	plasma membrane [GO:0005886]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; ATPase-coupled monoatomic cation transmembrane transporter activity [GO:0019829]; metal ion binding [GO:0046872]		plasma membrane [GO:0005886]	ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; ATPase-coupled monoatomic cation transmembrane transporter activity [GO:0019829]; metal ion binding [GO:0046872]	GO:0005524; GO:0005886; GO:0016887; GO:0019829; GO:0046872
Q8DGV6	unreviewed	UDP-glucose 4-epimerase (EC 5.1.3.2)	tlr2206	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	308	UDP-glucose 4-epimerase activity [GO:0003978]; galactose catabolic process via UDP-galactose, Leloir pathway [GO:0033499]	galactose catabolic process via UDP-galactose, Leloir pathway [GO:0033499]		UDP-glucose 4-epimerase activity [GO:0003978]	GO:0003978; GO:0033499
Q8DGV7	unreviewed	Peptide chain release factor 3 (RF-3)	prfC tll2205	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	541	cytosol [GO:0005829]; ATP binding [GO:0005524]; glycine-tRNA ligase activity [GO:0004820]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; translation release factor activity, codon nonspecific [GO:0016150]; translation release factor activity, codon specific [GO:0016149]; glycyl-tRNA aminoacylation [GO:0006426]; regulation of translational termination [GO:0006449]	glycyl-tRNA aminoacylation [GO:0006426]; regulation of translational termination [GO:0006449]	cytosol [GO:0005829]	ATP binding [GO:0005524]; glycine-tRNA ligase activity [GO:0004820]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; translation release factor activity, codon nonspecific [GO:0016150]; translation release factor activity, codon specific [GO:0016149]	GO:0003924; GO:0004820; GO:0005524; GO:0005525; GO:0005829; GO:0006426; GO:0006449; GO:0016149; GO:0016150
Q8DGV8	reviewed	Recombination protein RecR	recR tll2204	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	202	DNA binding [GO:0003677]; zinc ion binding [GO:0008270]; DNA recombination [GO:0006310]; DNA repair [GO:0006281]	DNA recombination [GO:0006310]; DNA repair [GO:0006281]		DNA binding [GO:0003677]; zinc ion binding [GO:0008270]	GO:0003677; GO:0006281; GO:0006310; GO:0008270
Q8DGX0	unreviewed	Glycine--tRNA ligase beta subunit (EC 6.1.1.14) (Glycyl-tRNA synthetase beta subunit) (GlyRS)	glyS	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	727	cytosol [GO:0005829]; arginine-tRNA ligase activity [GO:0004814]; ATP binding [GO:0005524]; glycine-tRNA ligase activity [GO:0004820]; arginyl-tRNA aminoacylation [GO:0006420]; glycyl-tRNA aminoacylation [GO:0006426]	arginyl-tRNA aminoacylation [GO:0006420]; glycyl-tRNA aminoacylation [GO:0006426]	cytosol [GO:0005829]	arginine-tRNA ligase activity [GO:0004814]; ATP binding [GO:0005524]; glycine-tRNA ligase activity [GO:0004820]	GO:0004814; GO:0004820; GO:0005524; GO:0005829; GO:0006420; GO:0006426
Q8DGX7	unreviewed	Phosphoribosylformylglycinamidine synthase subunit PurS (FGAM synthase) (EC 6.3.5.3) (Formylglycinamide ribonucleotide amidotransferase subunit III) (FGAR amidotransferase III) (FGAR-AT III) (Phosphoribosylformylglycinamidine synthase subunit III)	purS tsr2185	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	89	cytoplasm [GO:0005737]; ATP binding [GO:0005524]; phosphoribosylformylglycinamidine synthase activity [GO:0004642]; 'de novo' IMP biosynthetic process [GO:0006189]	'de novo' IMP biosynthetic process [GO:0006189]	cytoplasm [GO:0005737]	ATP binding [GO:0005524]; phosphoribosylformylglycinamidine synthase activity [GO:0004642]	GO:0004642; GO:0005524; GO:0005737; GO:0006189
Q8DGY3	unreviewed	Tlr2179 protein	tlr2179	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	390	DNA binding [GO:0003677]; metal ion binding [GO:0046872]; DNA recombination [GO:0006310]; transposition [GO:0032196]	DNA recombination [GO:0006310]; transposition [GO:0032196]		DNA binding [GO:0003677]; metal ion binding [GO:0046872]	GO:0003677; GO:0006310; GO:0032196; GO:0046872
Q8DGY7	unreviewed	Nuclease SbcCD subunit C	tlr2175	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	1003	ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; metal ion binding [GO:0046872]; double-strand break repair [GO:0006302]	double-strand break repair [GO:0006302]		ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; metal ion binding [GO:0046872]	GO:0005524; GO:0006302; GO:0016887; GO:0046872
Q8DGZ4	unreviewed	Phosphate transport system permease protein PstA	tlr2166	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	309	plasma membrane [GO:0005886]; phosphate transmembrane transporter activity [GO:0005315]; phosphate ion transmembrane transport [GO:0035435]	phosphate ion transmembrane transport [GO:0035435]	plasma membrane [GO:0005886]	phosphate transmembrane transporter activity [GO:0005315]	GO:0005315; GO:0005886; GO:0035435
Q8DGZ5	unreviewed	Phosphate transport system permease protein	tlr2165	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	337	plasma membrane [GO:0005886]; phosphate transmembrane transporter activity [GO:0005315]; phosphate ion transport [GO:0006817]	phosphate ion transport [GO:0006817]	plasma membrane [GO:0005886]	phosphate transmembrane transporter activity [GO:0005315]	GO:0005315; GO:0005886; GO:0006817
Q8DH01	reviewed	Large ribosomal subunit protein bL35 (50S ribosomal protein L35)	rpmI rpl35 tsl2159	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	65	cytosolic large ribosomal subunit [GO:0022625]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]	translation [GO:0006412]	cytosolic large ribosomal subunit [GO:0022625]	structural constituent of ribosome [GO:0003735]	GO:0003735; GO:0006412; GO:0022625
Q8DH02	reviewed	Large ribosomal subunit protein bL20 (50S ribosomal protein L20)	rplT rpl20 tll2158	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	116	ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; ribosomal large subunit assembly [GO:0000027]; translation [GO:0006412]	ribosomal large subunit assembly [GO:0000027]; translation [GO:0006412]	ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]	rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]	GO:0000027; GO:0003735; GO:0005840; GO:0006412; GO:0019843; GO:1990904
Q8DH03	reviewed	Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase (EC 2.5.1.145)	lgt tll2157	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	268	plasma membrane [GO:0005886]; phosphatidylglycerol-prolipoprotein diacylglyceryl transferase activity [GO:0008961]; lipoprotein biosynthetic process [GO:0042158]	lipoprotein biosynthetic process [GO:0042158]	plasma membrane [GO:0005886]	phosphatidylglycerol-prolipoprotein diacylglyceryl transferase activity [GO:0008961]	GO:0005886; GO:0008961; GO:0042158
Q8DH04	reviewed	Chromophore lyase CpcT/CpeT (EC 4.-.-.-)	cpcT tlr2156	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	196	lyase activity [GO:0016829]			lyase activity [GO:0016829]	GO:0016829
Q8DH05	unreviewed	uroporphyrinogen-III C-methyltransferase (EC 2.1.1.107)	hemD	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	501	uroporphyrin-III C-methyltransferase activity [GO:0004851]; uroporphyrinogen-III synthase activity [GO:0004852]; methylation [GO:0032259]; siroheme biosynthetic process [GO:0019354]	methylation [GO:0032259]; siroheme biosynthetic process [GO:0019354]		uroporphyrin-III C-methyltransferase activity [GO:0004851]; uroporphyrinogen-III synthase activity [GO:0004852]	GO:0004851; GO:0004852; GO:0019354; GO:0032259
Q8DH10	reviewed	Chaperone protein dnaK3 (HSP70-3) (Heat shock 70 kDa protein 3) (Heat shock protein 70-3)	dnaK3 tll2150	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	680	ATP binding [GO:0005524]; ATP-dependent protein folding chaperone [GO:0140662]; unfolded protein binding [GO:0051082]			ATP binding [GO:0005524]; ATP-dependent protein folding chaperone [GO:0140662]; unfolded protein binding [GO:0051082]	GO:0005524; GO:0051082; GO:0140662
Q8DH20	unreviewed	Ferredoxin	tlr2140	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	140	electron transfer activity [GO:0009055]; iron ion binding [GO:0005506]; iron-sulfur cluster binding [GO:0051536]			electron transfer activity [GO:0009055]; iron ion binding [GO:0005506]; iron-sulfur cluster binding [GO:0051536]	GO:0005506; GO:0009055; GO:0051536
Q8DH32	unreviewed	Tlr2128 protein	tlr2128	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	348	plasma membrane [GO:0005886]; metal ion binding [GO:0046872]; phosphotransferase activity, for other substituted phosphate groups [GO:0016780]; cell wall macromolecule biosynthetic process [GO:0044038]; cell wall organization [GO:0071555]; lipopolysaccharide biosynthetic process [GO:0009103]	cell wall macromolecule biosynthetic process [GO:0044038]; cell wall organization [GO:0071555]; lipopolysaccharide biosynthetic process [GO:0009103]	plasma membrane [GO:0005886]	metal ion binding [GO:0046872]; phosphotransferase activity, for other substituted phosphate groups [GO:0016780]	GO:0005886; GO:0009103; GO:0016780; GO:0044038; GO:0046872; GO:0071555
Q8DH35	unreviewed	NADH dehydrogenase subunit 4	ndhD4	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	498	endomembrane system [GO:0012505]; membrane [GO:0016020]; NADH dehydrogenase (ubiquinone) activity [GO:0008137]; ubiquinone binding [GO:0048039]; ATP synthesis coupled electron transport [GO:0042773]; electron transport coupled proton transport [GO:0015990]	ATP synthesis coupled electron transport [GO:0042773]; electron transport coupled proton transport [GO:0015990]	endomembrane system [GO:0012505]; membrane [GO:0016020]	NADH dehydrogenase (ubiquinone) activity [GO:0008137]; ubiquinone binding [GO:0048039]	GO:0008137; GO:0012505; GO:0015990; GO:0016020; GO:0042773; GO:0048039
Q8DH36	unreviewed	NADH dehydrogenase subunit 5	ndhF4	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	609	endomembrane system [GO:0012505]; membrane [GO:0016020]; NADH dehydrogenase (ubiquinone) activity [GO:0008137]; ATP synthesis coupled electron transport [GO:0042773]; electron transport coupled proton transport [GO:0015990]	ATP synthesis coupled electron transport [GO:0042773]; electron transport coupled proton transport [GO:0015990]	endomembrane system [GO:0012505]; membrane [GO:0016020]	NADH dehydrogenase (ubiquinone) activity [GO:0008137]	GO:0008137; GO:0012505; GO:0015990; GO:0016020; GO:0042773
Q8DH37	unreviewed	L-threonylcarbamoyladenylate synthase (EC 2.7.7.87) (L-threonylcarbamoyladenylate synthase)	tll2123	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	197	cytoplasm [GO:0005737]; double-stranded RNA binding [GO:0003725]; nucleotidyltransferase activity [GO:0016779]; tRNA binding [GO:0000049]; regulation of translational fidelity [GO:0006450]; tRNA processing [GO:0008033]	regulation of translational fidelity [GO:0006450]; tRNA processing [GO:0008033]	cytoplasm [GO:0005737]	double-stranded RNA binding [GO:0003725]; nucleotidyltransferase activity [GO:0016779]; tRNA binding [GO:0000049]	GO:0000049; GO:0003725; GO:0005737; GO:0006450; GO:0008033; GO:0016779
Q8DH44	unreviewed	tRNA (cytidine/uridine-2'-O-)-methyltransferase TrmJ (EC 2.1.1.200) (tRNA (cytidine(32)/uridine(32)-2'-O)-methyltransferase) (tRNA Cm32/Um32 methyltransferase)	trmJ tll2116	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	250	cytosol [GO:0005829]; RNA binding [GO:0003723]; tRNA (cytidine(32)/uridine(32)-2'-O)-methyltransferase activity [GO:0160206]; tRNA nucleoside ribose methylation [GO:0002128]	tRNA nucleoside ribose methylation [GO:0002128]	cytosol [GO:0005829]	RNA binding [GO:0003723]; tRNA (cytidine(32)/uridine(32)-2'-O)-methyltransferase activity [GO:0160206]	GO:0002128; GO:0003723; GO:0005829; GO:0160206
Q8DH52	unreviewed	phosphatidate cytidylyltransferase (EC 2.7.7.41)	cdsA	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	291	membrane [GO:0016020]; nucleotidyltransferase activity [GO:0016779]; phospholipid biosynthetic process [GO:0008654]	phospholipid biosynthetic process [GO:0008654]	membrane [GO:0016020]	nucleotidyltransferase activity [GO:0016779]	GO:0008654; GO:0016020; GO:0016779
Q8DH53	unreviewed	Alanine dehydrogenase (EC 1.4.1.1)	tlr2107	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	363	plasma membrane [GO:0005886]; alanine dehydrogenase activity [GO:0000286]; nucleotide binding [GO:0000166]; L-alanine catabolic process [GO:0042853]	L-alanine catabolic process [GO:0042853]	plasma membrane [GO:0005886]	alanine dehydrogenase activity [GO:0000286]; nucleotide binding [GO:0000166]	GO:0000166; GO:0000286; GO:0005886; GO:0042853
