Entry	Reviewed	Protein names	Gene Names	Organism	Length	Gene Ontology (GO)	Gene Ontology (biological process)	Gene Ontology (cellular component)	Gene Ontology (molecular function)	Gene Ontology IDs
A0A2S5T0Y8	unreviewed	Phosphoenolpyruvate carboxylase (PEPC) (PEPCase) (EC 4.1.1.31)	ppc C1702_16060 EV676_102438	Caldimonas thermodepolymerans	945	cytosol [GO:0005829]; magnesium ion binding [GO:0000287]; phosphoenolpyruvate carboxylase activity [GO:0008964]; carbon fixation [GO:0015977]; oxaloacetate metabolic process [GO:0006107]; tricarboxylic acid cycle [GO:0006099]	carbon fixation [GO:0015977]; oxaloacetate metabolic process [GO:0006107]; tricarboxylic acid cycle [GO:0006099]	cytosol [GO:0005829]	magnesium ion binding [GO:0000287]; phosphoenolpyruvate carboxylase activity [GO:0008964]	GO:0000287; GO:0005829; GO:0006099; GO:0006107; GO:0008964; GO:0015977
A0A2S5T0Y9	unreviewed	UPF0311 protein C1702_15810	C1702_15810	Caldimonas thermodepolymerans	158					
A0A2S5T0Z0	unreviewed	LysR family transcriptional regulator	C1702_15715	Caldimonas thermodepolymerans	298	protein-DNA complex [GO:0032993]; DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]		protein-DNA complex [GO:0032993]	DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]	GO:0003677; GO:0003700; GO:0032993
A0A2S5T0Z1	unreviewed	HemY protein (Porphyrin biosynthesis protein)	C1702_16080 EV676_102434	Caldimonas thermodepolymerans	415	plasma membrane [GO:0005886]; heme metabolic process [GO:0042168]; porphyrin-containing compound biosynthetic process [GO:0006779]	heme metabolic process [GO:0042168]; porphyrin-containing compound biosynthetic process [GO:0006779]	plasma membrane [GO:0005886]		GO:0005886; GO:0006779; GO:0042168
A0A2S5T0Z2	unreviewed	Sugar ABC transporter ATP-binding protein	C1702_15835	Caldimonas thermodepolymerans	505	plasma membrane [GO:0005886]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]		plasma membrane [GO:0005886]	ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]	GO:0005524; GO:0005886; GO:0016887
A0A2S5T0Z3	unreviewed	Competence protein TfoX (DNA transformation protein)	C1702_16310 EV676_103384	Caldimonas thermodepolymerans	140					
A0A2S5T0Z4	unreviewed	DNA mismatch repair protein MutS	C1702_16605	Caldimonas thermodepolymerans	218					
A0A2S5T0Z5	unreviewed	ArgP/LysG family DNA-binding transcriptional regulator (LysR family transcriptional regulator (Chromosome initiation inhibitor))	C1702_16805 EV676_104298	Caldimonas thermodepolymerans	309	DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]			DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]	GO:0003677; GO:0003700
A0A2S5T0Z6	unreviewed	SAM-dependent methyltransferase	C1702_15990	Caldimonas thermodepolymerans	419	RNA binding [GO:0003723]; RNA methyltransferase activity [GO:0008173]; RNA methylation [GO:0001510]	RNA methylation [GO:0001510]		RNA binding [GO:0003723]; RNA methyltransferase activity [GO:0008173]	GO:0001510; GO:0003723; GO:0008173
A0A2S5T0Z7	unreviewed	YicC family protein	C1702_16135	Caldimonas thermodepolymerans	310	hydrolase activity [GO:0016787]; RNA endonuclease activity [GO:0004521]			hydrolase activity [GO:0016787]; RNA endonuclease activity [GO:0004521]	GO:0004521; GO:0016787
A0A2S5T0Z8	unreviewed	Guanosine-3',5'-bis(Diphosphate) 3'-pyrophosphohydrolase	C1702_16120	Caldimonas thermodepolymerans	759	plasma membrane [GO:0005886]; GTP diphosphokinase activity [GO:0008728]; guanosine-3',5'-bis(diphosphate) 3'-diphosphatase activity [GO:0008893]; guanosine tetraphosphate metabolic process [GO:0015969]; nucleobase-containing small molecule interconversion [GO:0015949]; response to starvation [GO:0042594]	guanosine tetraphosphate metabolic process [GO:0015969]; nucleobase-containing small molecule interconversion [GO:0015949]; response to starvation [GO:0042594]	plasma membrane [GO:0005886]	GTP diphosphokinase activity [GO:0008728]; guanosine-3',5'-bis(diphosphate) 3'-diphosphatase activity [GO:0008893]	GO:0005886; GO:0008728; GO:0008893; GO:0015949; GO:0015969; GO:0042594
A0A2S5T0Z9	unreviewed	histidine kinase (EC 2.7.13.3)	C1702_15965 EV676_102457	Caldimonas thermodepolymerans	456	plasma membrane [GO:0005886]; phosphorelay sensor kinase activity [GO:0000155]		plasma membrane [GO:0005886]	phosphorelay sensor kinase activity [GO:0000155]	GO:0000155; GO:0005886
A0A2S5T100	unreviewed	2-methylcitrate dehydratase PrpD (MmgE/PrpD family protein)	C1702_15770 EV676_11320	Caldimonas thermodepolymerans	511	lyase activity [GO:0016829]			lyase activity [GO:0016829]	GO:0016829
A0A2S5T101	unreviewed	Cytochrome oxidase I	C1702_16370	Caldimonas thermodepolymerans	353					
A0A2S5T102	unreviewed	Toxin-antitoxin system HicB family antitoxin	C1702_15905	Caldimonas thermodepolymerans	86	regulation of DNA-templated transcription [GO:0006355]	regulation of DNA-templated transcription [GO:0006355]			GO:0006355
A0A2S5T103	unreviewed	Aldehyde-activating protein	C1702_16195	Caldimonas thermodepolymerans	130	carbon-sulfur lyase activity [GO:0016846]; metal ion binding [GO:0046872]			carbon-sulfur lyase activity [GO:0016846]; metal ion binding [GO:0046872]	GO:0016846; GO:0046872
A0A2S5T104	unreviewed	Formyl-CoA transferase	C1702_16670	Caldimonas thermodepolymerans	400	CoA-transferase activity [GO:0008410]			CoA-transferase activity [GO:0008410]	GO:0008410
A0A2S5T105	unreviewed	DUF3305 domain-containing protein	C1702_16040 EV676_102442	Caldimonas thermodepolymerans	171					
A0A2S5T106	unreviewed	DNA-binding transcriptional LysR family regulator (LysR family transcriptional regulator)	C1702_15870 EV676_11341	Caldimonas thermodepolymerans	319	cytosol [GO:0005829]; DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]		cytosol [GO:0005829]	DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]	GO:0003677; GO:0003700; GO:0005829
A0A2S5T107	unreviewed	Fe-S protein	C1702_15970 EV676_102456	Caldimonas thermodepolymerans	155					
A0A2S5T108	unreviewed	3-oxoacyl-ACP reductase	C1702_15875	Caldimonas thermodepolymerans	245					
A0A2S5T109	unreviewed	Monosaccharide ABC transporter membrane protein (CUT2 family) (Sugar ABC transporter permease YjfF)	C1702_15825 EV676_11332	Caldimonas thermodepolymerans	341	plasma membrane [GO:0005886]; transmembrane transporter activity [GO:0022857]		plasma membrane [GO:0005886]	transmembrane transporter activity [GO:0022857]	GO:0005886; GO:0022857
A0A2S5T110	unreviewed	DUF4390 domain-containing protein	C1702_16425	Caldimonas thermodepolymerans	242	membrane [GO:0016020]		membrane [GO:0016020]		GO:0016020
A0A2S5T111	unreviewed	Uncharacterized protein	C1702_16250	Caldimonas thermodepolymerans	380	protein-arginine omega-N symmetric methyltransferase activity [GO:0035243]; methylation [GO:0032259]	methylation [GO:0032259]		protein-arginine omega-N symmetric methyltransferase activity [GO:0035243]	GO:0032259; GO:0035243
A0A2S5T112	unreviewed	Probable chemoreceptor glutamine deamidase CheD (EC 3.5.1.44)	cheD C1702_16175	Caldimonas thermodepolymerans	225	protein-glutamine glutaminase activity [GO:0050568]; chemotaxis [GO:0006935]	chemotaxis [GO:0006935]		protein-glutamine glutaminase activity [GO:0050568]	GO:0006935; GO:0050568
A0A2S5T113	unreviewed	Cell division protein FtsK	C1702_16020	Caldimonas thermodepolymerans	796	plasma membrane [GO:0005886]; ATP binding [GO:0005524]; DNA binding [GO:0003677]; cell division [GO:0051301]; chromosome segregation [GO:0007059]	cell division [GO:0051301]; chromosome segregation [GO:0007059]	plasma membrane [GO:0005886]	ATP binding [GO:0005524]; DNA binding [GO:0003677]	GO:0003677; GO:0005524; GO:0005886; GO:0007059; GO:0051301
A0A2S5T114	unreviewed	TetR/AcrR family transcriptional regulator	C1702_15755	Caldimonas thermodepolymerans	213	DNA-binding transcription factor activity [GO:0003700]; transcription cis-regulatory region binding [GO:0000976]			DNA-binding transcription factor activity [GO:0003700]; transcription cis-regulatory region binding [GO:0000976]	GO:0000976; GO:0003700
A0A2S5T115	unreviewed	Transcriptional regulator MraZ	mraZ C1702_16490	Caldimonas thermodepolymerans	142	cytoplasm [GO:0005737]; nucleoid [GO:0009295]; DNA-binding transcription factor activity [GO:0003700]; transcription cis-regulatory region binding [GO:0000976]; cell division [GO:0051301]; negative regulation of DNA-templated transcription initiation [GO:2000143]	cell division [GO:0051301]; negative regulation of DNA-templated transcription initiation [GO:2000143]	cytoplasm [GO:0005737]; nucleoid [GO:0009295]	DNA-binding transcription factor activity [GO:0003700]; transcription cis-regulatory region binding [GO:0000976]	GO:0000976; GO:0003700; GO:0005737; GO:0009295; GO:0051301; GO:2000143
A0A2S5T116	unreviewed	CoA transferase	C1702_16100	Caldimonas thermodepolymerans	412	CoA-transferase activity [GO:0008410]			CoA-transferase activity [GO:0008410]	GO:0008410
A0A2S5T117	unreviewed	3-oxoacyl-[acyl-carrier protein] reductase (Short-chain dehydrogenase)	C1702_15695 EV676_1135	Caldimonas thermodepolymerans	308					
A0A2S5T118	unreviewed	Uncharacterized protein	C1702_16305	Caldimonas thermodepolymerans	128					
A0A2S5T119	unreviewed	Bifunctional 3-(3-hydroxy-phenyl)propionate/3-hydroxycinnamic acid hydroxylase	C1702_15710	Caldimonas thermodepolymerans	532	3-(3-hydroxyphenyl)propionate hydroxylase activity [GO:0008688]; FAD binding [GO:0071949]; 3-(3-hydroxy)phenylpropionate catabolic process [GO:0019622]	3-(3-hydroxy)phenylpropionate catabolic process [GO:0019622]		3-(3-hydroxyphenyl)propionate hydroxylase activity [GO:0008688]; FAD binding [GO:0071949]	GO:0008688; GO:0019622; GO:0071949
A0A2S5T120	unreviewed	aminomethyltransferase (EC 2.1.2.10) (Glycine cleavage system T protein)	gcvT C1702_15375	Caldimonas thermodepolymerans	372	glycine cleavage complex [GO:0005960]; aminomethyltransferase activity [GO:0004047]; transaminase activity [GO:0008483]; glycine catabolic process [GO:0006546]	glycine catabolic process [GO:0006546]	glycine cleavage complex [GO:0005960]	aminomethyltransferase activity [GO:0004047]; transaminase activity [GO:0008483]	GO:0004047; GO:0005960; GO:0006546; GO:0008483
A0A2S5T121	unreviewed	Uncharacterized protein	C1702_15890	Caldimonas thermodepolymerans	391					
A0A2S5T122	unreviewed	FkbM family methyltransferase	C1702_15950	Caldimonas thermodepolymerans	279	methyltransferase activity [GO:0008168]; methylation [GO:0032259]	methylation [GO:0032259]		methyltransferase activity [GO:0008168]	GO:0008168; GO:0032259
A0A2S5T123	unreviewed	Uroporphyrinogen-III synthase (EC 4.2.1.75)	C1702_16070	Caldimonas thermodepolymerans	261	uroporphyrinogen-III synthase activity [GO:0004852]; protoporphyrinogen IX biosynthetic process [GO:0006782]; uroporphyrinogen III biosynthetic process [GO:0006780]	protoporphyrinogen IX biosynthetic process [GO:0006782]; uroporphyrinogen III biosynthetic process [GO:0006780]		uroporphyrinogen-III synthase activity [GO:0004852]	GO:0004852; GO:0006780; GO:0006782
A0A2S5T124	unreviewed	Acyl-CoA thioester hydrolase (Thioesterase)	C1702_15355 EV676_11267	Caldimonas thermodepolymerans	139	fatty acyl-CoA hydrolase activity [GO:0047617]			fatty acyl-CoA hydrolase activity [GO:0047617]	GO:0047617
A0A2S5T125	unreviewed	D-alanine--D-alanine ligase (EC 6.3.2.4) (D-Ala-D-Ala ligase) (D-alanylalanine synthetase)	ddl C1702_16545	Caldimonas thermodepolymerans	318	cytosol [GO:0005829]; ATP binding [GO:0005524]; D-alanine-D-alanine ligase activity [GO:0008716]; metal ion binding [GO:0046872]; cell wall organization [GO:0071555]; peptidoglycan biosynthetic process [GO:0009252]; regulation of cell shape [GO:0008360]	cell wall organization [GO:0071555]; peptidoglycan biosynthetic process [GO:0009252]; regulation of cell shape [GO:0008360]	cytosol [GO:0005829]	ATP binding [GO:0005524]; D-alanine-D-alanine ligase activity [GO:0008716]; metal ion binding [GO:0046872]	GO:0005524; GO:0005829; GO:0008360; GO:0008716; GO:0009252; GO:0046872; GO:0071555
A0A2S5T126	unreviewed	DoxX family protein	C1702_15745 EV676_11315	Caldimonas thermodepolymerans	181	membrane [GO:0016020]		membrane [GO:0016020]		GO:0016020
A0A2S5T127	unreviewed	Sec translocon accessory complex subunit YajC	C1702_16365 EV676_103395	Caldimonas thermodepolymerans	107	plasma membrane [GO:0005886]; protein transport [GO:0015031]	protein transport [GO:0015031]	plasma membrane [GO:0005886]		GO:0005886; GO:0015031
A0A2S5T128	unreviewed	ABC transporter ATP-binding protein	C1702_15845	Caldimonas thermodepolymerans	507	plasma membrane [GO:0005886]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]		plasma membrane [GO:0005886]	ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]	GO:0005524; GO:0005886; GO:0016887
A0A2S5T129	unreviewed	Guanylate kinase (EC 2.7.4.8) (GMP kinase)	gmk C1702_16130 EV676_102424	Caldimonas thermodepolymerans	206	cytosol [GO:0005829]; ATP binding [GO:0005524]; GMP kinase activity [GO:0004385]		cytosol [GO:0005829]	ATP binding [GO:0005524]; GMP kinase activity [GO:0004385]	GO:0004385; GO:0005524; GO:0005829
A0A2S5T130	unreviewed	Ribonuclease PH (RNase PH) (EC 2.7.7.56) (tRNA nucleotidyltransferase)	rph C1702_16150	Caldimonas thermodepolymerans	242	3'-5'-RNA exonuclease activity [GO:0000175]; tRNA binding [GO:0000049]; tRNA nucleotidyltransferase activity [GO:0009022]; rRNA 3'-end processing [GO:0031125]; rRNA catabolic process [GO:0016075]; tRNA processing [GO:0008033]	rRNA 3'-end processing [GO:0031125]; rRNA catabolic process [GO:0016075]; tRNA processing [GO:0008033]		3'-5'-RNA exonuclease activity [GO:0000175]; tRNA binding [GO:0000049]; tRNA nucleotidyltransferase activity [GO:0009022]	GO:0000049; GO:0000175; GO:0008033; GO:0009022; GO:0016075; GO:0031125
A0A2S5T131	unreviewed	ABC transporter substrate-binding protein	C1702_15765	Caldimonas thermodepolymerans	346	outer membrane-bounded periplasmic space [GO:0030288]; carbohydrate binding [GO:0030246]; transmembrane transport [GO:0055085]	transmembrane transport [GO:0055085]	outer membrane-bounded periplasmic space [GO:0030288]	carbohydrate binding [GO:0030246]	GO:0030246; GO:0030288; GO:0055085
A0A2S5T132	unreviewed	Alpha/beta hydrolase	C1702_15425	Caldimonas thermodepolymerans	278	hydrolase activity [GO:0016787]			hydrolase activity [GO:0016787]	GO:0016787
A0A2S5T133	unreviewed	Large ribosomal subunit protein bL28	rpmB C1702_16005 EV676_102449	Caldimonas thermodepolymerans	77	cytosolic large ribosomal subunit [GO:0022625]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]	translation [GO:0006412]	cytosolic large ribosomal subunit [GO:0022625]	structural constituent of ribosome [GO:0003735]	GO:0003735; GO:0006412; GO:0022625
A0A2S5T134	unreviewed	MFS transporter	C1702_15405	Caldimonas thermodepolymerans	406	plasma membrane [GO:0005886]; lactose binding [GO:0030395]; lactose:proton symporter activity [GO:0015528]		plasma membrane [GO:0005886]	lactose binding [GO:0030395]; lactose:proton symporter activity [GO:0015528]	GO:0005886; GO:0015528; GO:0030395
A0A2S5T135	unreviewed	Cyanoglobin (Hemoglobin)	C1702_16600 EV676_102469	Caldimonas thermodepolymerans	136	heme binding [GO:0020037]; metal ion binding [GO:0046872]; oxygen binding [GO:0019825]; oxygen carrier activity [GO:0005344]			heme binding [GO:0020037]; metal ion binding [GO:0046872]; oxygen binding [GO:0019825]; oxygen carrier activity [GO:0005344]	GO:0005344; GO:0019825; GO:0020037; GO:0046872
A0A2S5T136	unreviewed	DNA-binding NarL/FixJ family response regulator (Helix-turn-helix transcriptional regulator)	C1702_15805 EV676_11328	Caldimonas thermodepolymerans	273	DNA binding [GO:0003677]; regulation of DNA-templated transcription [GO:0006355]	regulation of DNA-templated transcription [GO:0006355]		DNA binding [GO:0003677]	GO:0003677; GO:0006355
A0A2S5T137	unreviewed	Electron transfer flavoprotein-ubiquinone oxidoreductase (ETF-QO) (EC 1.5.5.1)	C1702_15370	Caldimonas thermodepolymerans	561	4 iron, 4 sulfur cluster binding [GO:0051539]; electron-transferring-flavoprotein dehydrogenase activity [GO:0004174]; metal ion binding [GO:0046872]			4 iron, 4 sulfur cluster binding [GO:0051539]; electron-transferring-flavoprotein dehydrogenase activity [GO:0004174]; metal ion binding [GO:0046872]	GO:0004174; GO:0046872; GO:0051539
A0A2S5T138	unreviewed	Uncharacterized protein	C1702_16185	Caldimonas thermodepolymerans	224					
A0A2S5T139	unreviewed	Chemotaxis protein	C1702_16190	Caldimonas thermodepolymerans	143	plasma membrane [GO:0005886]; transmembrane signaling receptor activity [GO:0004888]; chemotaxis [GO:0006935]	chemotaxis [GO:0006935]	plasma membrane [GO:0005886]	transmembrane signaling receptor activity [GO:0004888]	GO:0004888; GO:0005886; GO:0006935
A0A2S5T140	unreviewed	2-dehydro-3-deoxygalactonokinase	C1702_15820	Caldimonas thermodepolymerans	312	2-dehydro-3-deoxygalactonokinase activity [GO:0008671]; D-galactonate catabolic process [GO:0034194]	D-galactonate catabolic process [GO:0034194]		2-dehydro-3-deoxygalactonokinase activity [GO:0008671]	GO:0008671; GO:0034194
A0A2S5T141	unreviewed	histidine kinase (EC 2.7.13.3)	C1702_16420 EV676_109154	Caldimonas thermodepolymerans	763	membrane [GO:0016020]; ATP binding [GO:0005524]; phosphorelay sensor kinase activity [GO:0000155]; regulation of DNA-templated transcription [GO:0006355]	regulation of DNA-templated transcription [GO:0006355]	membrane [GO:0016020]	ATP binding [GO:0005524]; phosphorelay sensor kinase activity [GO:0000155]	GO:0000155; GO:0005524; GO:0006355; GO:0016020
A0A2S5T142	unreviewed	Site-specific DNA-methyltransferase	C1702_16640	Caldimonas thermodepolymerans	334	DNA binding [GO:0003677]; N-methyltransferase activity [GO:0008170]; site-specific DNA-methyltransferase (cytosine-N4-specific) activity [GO:0015667]; DNA restriction-modification system [GO:0009307]; methylation [GO:0032259]	DNA restriction-modification system [GO:0009307]; methylation [GO:0032259]		DNA binding [GO:0003677]; N-methyltransferase activity [GO:0008170]; site-specific DNA-methyltransferase (cytosine-N4-specific) activity [GO:0015667]	GO:0003677; GO:0008170; GO:0009307; GO:0015667; GO:0032259
A0A2S5T143	unreviewed	GDP-mannose pyrophosphatase (GDP-mannose hydrolase) (GDPMK)	C1702_15455 EV676_11245	Caldimonas thermodepolymerans	201	cytosol [GO:0005829]; hydrolase activity [GO:0016787]; nucleoside phosphate metabolic process [GO:0006753]; ribose phosphate metabolic process [GO:0019693]	nucleoside phosphate metabolic process [GO:0006753]; ribose phosphate metabolic process [GO:0019693]	cytosol [GO:0005829]	hydrolase activity [GO:0016787]	GO:0005829; GO:0006753; GO:0016787; GO:0019693
A0A2S5T144	unreviewed	Uncharacterized protein	C1702_16055	Caldimonas thermodepolymerans	210					
